index,headline,source_url,publish_date,publisher,crawl_type
326,"Wuhan virus: PM Lee urges all to practise good hygiene, not to spread rumours",https://www.straitstimes.com/singapore/pm-lee-urges-all-to-practise-good-hygiene-not-to-spread-rumours,29/01/2020 05:00,The Straits Times,auto
327,Wuhan virus: Death toll soars as Xi Jinping declares China will overcome outbreak,https://www.straitstimes.com/asia/east-asia/death-toll-soars-as-xi-declares-china-will-overcome-outbreak,29/01/2020 05:00,The Straits Times,auto
328,Wuhan virus: Germany confirms first case of human transmission in Europe,https://www.straitstimes.com/world/europe/germany-confirms-first-case-of-human-transmission-in-europe,29/01/2020 05:00,The Straits Times,auto
329,Wuhan virus: Experts fear tens of thousands may be hit,https://www.straitstimes.com/asia/east-asia/experts-fear-tens-of-thousands-may-be-hit-wuhan-virus,29/01/2020 05:00,The Straits Times,auto
330,Forum: Any safety measures being taken for Chingay parade?,https://www.straitstimes.com/forum/any-safety-measures-being-taken-for-chingay-parade,29/01/2020 05:00,The Straits Times,auto
331,Bitcoin climbs to highest level since last November,https://www.straitstimes.com/business/companies-markets/bitcoin-climbs-to-highest-level-since-last-november,29/01/2020 05:00,The Straits Times,auto
332,"Briefs: 1,500 in Britain must isolate themselves",https://www.straitstimes.com/asia/east-asia/briefs-1500-in-britain-must-isolate-themselves,29/01/2020 05:00,The Straits Times,auto
333,Wuhan virus fears put squeeze on travel sector,https://www.sgsme.sg/news/wuhan-virus-fears-put-squeeze-travel-sector,29/01/2020 05:50,The Straits Times,manual
334,"Firms advised to defer China trips, avoid Hubei",https://www.straitstimes.com/business/companies-markets/firms-advised-to-defer-china-trips-avoid-hubei,29/01/2020 05:53,The Straits Times,manual
335,"Wuhan virus: 200 pre-school, eldercare staff who travelled to China required to take leave of absence",https://www.straitstimes.com/singapore/wuhan-virus-200-pcf-staff-who-travelled-to-china-required-to-take-leave-of-absence,29/01/2020 06:02,The Straits Times,manual
336,Wuhan virus: Starbucks closes half its China stores during outbreak,https://www.straitstimes.com/business/companies-markets/wuhan-virus-starbucks-closes-half-its-china-stores-during-virus-outbreak,29/01/2020 06:31,The Straits Times,auto
337,Wuhan virus: A divided Hong Kong confronts the arrival of the coronavirus,https://www.straitstimes.com/asia/east-asia/wuhan-virus-a-divided-hong-kong-confronts-the-arrival-of-the-coronavirus,29/01/2020 06:54,The Straits Times,auto
338,Wuhan virus: Crisis exposes cracks in China's facade of unity,https://www.straitstimes.com/asia/east-asia/wuhan-virus-crisis-exposes-cracks-in-chinas-facade-of-unity,29/01/2020 06:58,The Straits Times,auto
339,Wuhan virus: Australian scientists 'first to grow' new coronavirus outside China,https://www.straitstimes.com/asia/australianz/wuhan-virus-australian-scientists-first-to-grow-new-coronavirus-outside-china,29/01/2020 07:10,The Straits Times,auto
340,Wuhan virus: US considering China travel curb options amid virus outbreak,https://www.straitstimes.com/world/united-states/wuhan-virus-us-considering-china-travel-curb-options-amid-virus-outbreak,29/01/2020 07:18,The Straits Times,auto
341,"Wuhan virus: Death toll in China hits 132, number of cases nearing 6,000",https://www.straitstimes.com/asia/east-asia/wuhan-virus-chinas-hubei-province-centre-of-coronavirus-outbreak-confirms-25-new,29/01/2020 07:25,The Straits Times,auto
342,"Apple delivers best-ever quarter on iPhones, services; Wuhan virus adds uncertainty",https://www.straitstimes.com/business/companies-markets/apple-delivers-best-ever-quarter-on-iphones-services-wuhan-virus-adds,29/01/2020 07:28,The Straits Times,auto
343,Wuhan virus: Airlines cut China flights as companies restrict travel on virus fears,https://www.straitstimes.com/asia/east-asia/wuhan-virus-airlines-cut-china-flights-as-companies-restrict-travel-on-virus-fears,29/01/2020 07:38,The Straits Times,auto
344,"Wuhan virus: Japan evacuation flight from Wuhan lands, 5 reported ill",https://www.straitstimes.com/asia/east-asia/wuhan-virus-plane-carrying-japanese-evacuees-from-wuhan-lands-in-tokyo,29/01/2020 08:03,The Straits Times,auto
345,"Wuhan virus: Malaysia says 3 new cases of virus infection, bringing total to 7",https://www.straitstimes.com/asia/se-asia/wuhan-virus-malaysia-says-3-new-cases-of-virus-infection-bringing-total-to-7,29/01/2020 08:16,The Straits Times,auto
346,"Wuhan virus: President Halimah urges public not to spread rumours, and to use MOH info to quash falsehoods",https://www.straitstimes.com/singapore/wuhan-virus-do-not-spread-rumours-and-use-moh-information-to-quash-falsehoods-says,29/01/2020 08:35,The Straits Times,auto
347,Wuhan virus: Experts urge caution over calls for blanket ban on Chinese travellers,https://www.straitstimes.com/singapore/health/experts-urge-caution-over-calls-for-blanket-ban-on-chinese-travellers,29/01/2020 08:53,The Straits Times,manual
348,"CapitaLand, more Singapore companies suspend some businesses in China amid Wuhan virus spread",https://www.straitstimes.com/business/companies-markets/capitaland-more-singapore-companies-close-businesses-in-china-amid-wuhan,29/01/2020 08:57,The Straits Times,auto
349,Wuhan virus: Australia to quarantine evacuees on Christmas island,https://www.straitstimes.com/asia/australianz/wuhan-virus-australia-to-help-some-citizens-leave-china-quarantine-them-on,29/01/2020 09:18,The Straits Times,auto
350,Wuhan virus: Malaysia arrests person for spreading fake news about coronavirus,https://www.straitstimes.com/asia/se-asia/wuhan-virus-malaysia-arrests-person-for-spreading-fake-news-about-coronavirus,29/01/2020 09:24,The Straits Times,auto
351,Wuhan virus: Beijing drug store fined for hiking price of masks,https://www.straitstimes.com/asia/east-asia/wuhan-virus-beijing-drug-store-fined-s590000-for-hiking-price-of-masks,29/01/2020 10:07,The Straits Times,auto
352,Hong Kong stocks tank on Wuhan virus fear but most of Asia bounces,https://www.straitstimes.com/business/companies-markets/hong-kong-stocks-sink-as-market-reopens-other-asia-shares-rise,29/01/2020 10:12,The Straits Times,auto
353,It's time to permanently ban wildlife trade: China Daily contributor,https://www.straitstimes.com/asia/east-asia/its-time-to-permanently-ban-wildlife-trade-china-daily-contributor,29/01/2020 10:39,The Straits Times,auto
354,Wuhan virus: China battles virus spread with masks and disinfectant,https://www.straitstimes.com/asia/east-asia/wuhan-virus-china-battles-virus-spread-with-masks-and-disinfectant,29/01/2020 11:16,The Straits Times,auto
355,Global gold holdings hit 7-year high as Wuhan virus drives investors to safe havens,https://www.straitstimes.com/business/companies-markets/global-gold-holdings-hit-7-year-high-as-wuhan-virus-drives-investors-to,29/01/2020 11:23,The Straits Times,auto
356,Wuhan virus: S’pore Slingers taking precautions as they head to HK; safety first for other sports like table tennis too,https://www.straitstimes.com/sport/wuhan-virus-singapore-basketball-team-taking-precautions-as-they-head-to-hong-kong,29/01/2020 11:56,The Straits Times,auto
357,Enter The Fat Dragon wins Chinese New Year box office after several films held back,https://www.straitstimes.com/lifestyle/entertainment/enter-the-fat-dragon-wins-chinese-new-year-box-office-after-several-films,29/01/2020 12:00,The Straits Times,auto
358,Wuhan virus: Qantas could axe Beijing route early as coronavirus hits demand,https://www.straitstimes.com/asia/australianz/wuhan-virus-qantas-could-axe-beijing-route-early-as-coronavirus-hits-demand,29/01/2020 12:16,The Straits Times,auto
359,Wuhan virus: JJ Lin and Stefanie Sun collaborate on song to pay tribute to frontline staff,https://www.straitstimes.com/lifestyle/entertainment/wuhan-virus-jj-lin-and-stefanie-sun-collaborate-on-song-to-pay-tribute-to,29/01/2020 13:00,The Straits Times,auto
360,Wuhan virus: Busy casino hub Macau turns into ghost town,https://www.straitstimes.com/asia/east-asia/wuhan-virus-macau-turned-into-gambling-ghost-town,29/01/2020 13:04,The Straits Times,auto
361,Wuhan virus: UAE confirms coronavirus case in family from China,https://www.straitstimes.com/world/middle-east/wuhan-virus-uae-confirms-coronavirus-case-in-family-from-china,29/01/2020 13:18,The Straits Times,auto
362,"Wuhan virus: Experts consulted in decision not to delay schools' reopening after Chinese New Year break, says MOE",https://www.straitstimes.com/singapore/education/wuhan-virus-experts-consulted-in-decision-not-to-delay-schools-reopening-after,29/01/2020 13:20,The Straits Times,auto
363,"Wuhan virus: Malaysia in talks to evacuate its citizens from Wuhan, says PM Mahathir",https://www.straitstimes.com/asia/se-asia/wuhan-virus-malaysia-in-talks-to-evacuate-its-citizens-from-wuhan-says-pm-mahathir,29/01/2020 13:36,The Straits Times,auto
364,"Most concerts in Singapore to go on as scheduled, but organisers are monitoring Wuhan virus developments",https://www.straitstimes.com/lifestyle/entertainment/most-concerts-in-singapore-to-go-on-as-scheduled-but-organisers-are,29/01/2020 14:00,The Straits Times,auto
365,"Wuhan virus: No hot meals, blankets, magazines as airlines step up fight against virus",https://www.straitstimes.com/asia/east-asia/wuhan-virus-no-hot-meals-blankets-magazines-as-airlines-step-up-fight-on-virus,29/01/2020 14:44,The Straits Times,auto
366,"Wuhan virus: In Wuhan, luxury hotel feels haunted by coronavirus outbreak",https://www.straitstimes.com/asia/east-asia/wuhan-virus-in-wuhan-luxury-hotel-feels-haunted-by-coronavirus-outbreak,29/01/2020 14:52,The Straits Times,auto
367,"Wuhan virus: Wildlife origin a wake-up call, say experts",https://www.straitstimes.com/asia/east-asia/wuhan-virus-wildlife-origin-a-wake-up-call-say-experts,29/01/2020 15:08,The Straits Times,auto
368,Wuhan virus: Twitter urges Malaysians to obtain info from Health Ministry when they search for coronavirus,https://www.straitstimes.com/asia/se-asia/wuhan-virus-twitter-urges-malaysians-to-obtain-info-from-health-ministry-when-they,29/01/2020 15:09,The Straits Times,auto
369,Mop house twice with disinfectant: NEA releases interim guide on cleaning homes exposed to Wuhan virus,https://www.straitstimes.com/singapore/health/mop-house-twice-with-disinfectant-nea-releases-interim-guide-on-cleaning-homes,29/01/2020 17:15,The Straits Times,auto
370,"S'pore confirms 3 more Wuhan virus cases, bringing total to 10; all are from Wuhan",https://www.straitstimes.com/singapore/singapore-confirms-3-more-wuhan-virus-cases-bringing-total-to-10-all-are-from-wuhan,29/01/2020 19:27,The Straits Times,auto
371,"Wuhan virus: No more overnight stay for SIA pilots and cabin crew on flights to Beijing, Shanghai",https://www.straitstimes.com/singapore/health/no-more-overnight-stay-for-sia-pilots-and-cabin-crew-on-flights-to-beijing-and,29/01/2020 21:17,The Straits Times,auto
372,Wuhan virus: Planeload of Wuhan residents leaves Singapore on Wednesday on Scoot flight,https://www.straitstimes.com/singapore/planeload-of-wuhan-residents-leaves-singapore-on-wednesday-on-scoot-flight,29/01/2020 23:08,The Straits Times,auto
373,Wuhan virus: Evacuation of Japanese citizens from China in spotlight after two returnees refuse testing,https://www.straitstimes.com/asia/east-asia/evacuation-of-japanese-citizens-from-wuhan-in-spotlight-after-two-returnees-refuse,30/01/2020 01:41,The Straits Times,manual
374,"Wuhan virus: Malaysia confirms 8th case of infection, no domestic transmission",https://www.straitstimes.com/asia/se-asia/wuhan-virus-malaysia-confirms-8th-case-of-infection-no-domestic-transmission,30/01/2020 02:05,The Straits Times,manual
375,"Drinking Dettol, vaccine conspiracies: Misinformation on the Internet spreads Wuhan virus panic",https://www.straitstimes.com/asia/east-asia/drinking-dettol-vaccine-conspiracies-misinformation-spreads-wuhan-virus-panic,30/01/2020 03:24,The Straits Times,manual
376,Wuhan virus: Philippines confirms first case in Chinese woman from Wuhan,https://www.straitstimes.com/asia/se-asia/wuhan-virus-philippines-confirms-first-case-in-chinese-woman-who-arrived-from-wuhan,30/01/2020 04:30,The Straits Times,manual
377,Home Front: Still early to determine severity of Wuhan virus,https://www.straitstimes.com/singapore/home-front-still-early-to-determine-severity-of-wuhan-virus,30/01/2020 05:00,The Straits Times,manual
378,"Wuhan virus: Isolated cubicles, home quarantine at some workplaces",https://www.straitstimes.com/business/companies-markets/wuhan-virus-isolated-cubicles-home-quarantine-at-some-workplaces,30/01/2020 05:00,The Straits Times,manual
379,Wuhan virus: India reports its first case of coronavirus,https://www.straitstimes.com/asia/south-asia/wuhan-virus-india-reports-its-first-case-of-coronavirus,30/01/2020 05:33,The Straits Times,manual
380,"Singapore firms shut China malls, cut hours amid outbreak",https://www.sgsme.sg/news/singapore-firms-shut-china-malls-cut-hours-amid-outbreak,30/01/2020 05:50,The Straits Times,manual
381,Wuhan virus: Outbreak brings public trust in Hong Kong government closer to edge,https://www.straitstimes.com/asia/east-asia/virus-outbreak-brings-public-trust-in-hong-kong-government-closer-to-edge,30/01/2020 05:51,The Straits Times,manual
382,"Wuhan virus: 5 million masks 'snapped up', public urged against hoarding amid global shortage",https://www.straitstimes.com/singapore/health/5-million-masks-snapped-up-in-hours-public-urged-against-hoarding-amid-global,30/01/2020 06:22,The Straits Times,manual
383,"Wuhan virus: Russia to shut border with China, stop issuing electronic visas to Chinese nationals",https://www.straitstimes.com/world/europe/russia-to-shut-border-with-china-over-wuhan-virus,30/01/2020 07:00,The Straits Times,manual
384,"Wuhan virus: Bus, train services unaffected by small number of drivers on leave of absence",https://www.straitstimes.com/singapore/transport/wuhan-virus-bus-train-services-unaffected-by-small-number-of-drivers-on-leave-of,30/01/2020 07:11,The Straits Times,manual
385,"Wuhan virus: Deaths in China hit 170, biggest single-day jump",https://www.straitstimes.com/asia/east-asia/china-virus-evacuations-begin-as-death-toll-hits-162-in-hubei,30/01/2020 07:21,The Straits Times,auto
386,"Wuhan virus: Govt cracks down on mask profiteers, retailer Deen Express queried on alleged inflated prices",https://www.straitstimes.com/singapore/govts-price-controller-requests-store-at-313somerset-to-explain-alleged-inflated-mask,30/01/2020 07:22,The Straits Times,manual
387,"Wuhan virus: Three Japanese evacuated from China infected; 13 other evacuees show symptoms of fever, cough",https://www.straitstimes.com/asia/east-asia/wuhan-virus-three-japanese-evacuated-from-china-infected-nine-evacuees-show-symptoms,30/01/2020 09:03,The Straits Times,manual
388,Fear in the age of coronavirus: Chinese no longer welcome,https://www.straitstimes.com/world/fear-in-the-age-of-coronavirus-chinese-no-longer-welcome,30/01/2020 09:55,The Straits Times,auto
389,"Wuhan virus: Travellers between Singapore, Malaysia worry about lack of screening at Johor checkpoints",https://www.straitstimes.com/asia/se-asia/wuhan-virus-people-travelling-between-singapore-malaysia-worry-about-lack-of-screening,30/01/2020 11:50,The Straits Times,manual
390,Wuhan virus: WHO to reconsider declaring global emergency as China virus evacuations begin,https://www.straitstimes.com/world/europe/wuhan-virus-who-panel-to-reconvene-on-thursday-to-decide-if-virus-global-emergency,30/01/2020 12:03,The Straits Times,manual
391,Some Singaporeans with symptoms of virus staying behind in Wuhan even as 92 are evacuated,https://www.straitstimes.com/singapore/some-singaporeans-with-symptoms-of-virus-staying-behind-in-wuhan-even-as-92-are-evacuated,30/01/2020 12:19,The Straits Times,auto
392,Wuhan virus: Two K-pop concerts in Singapore postponed,https://www.straitstimes.com/lifestyle/entertainment/wuhan-virus-two-k-pop-concerts-in-singapore-postponed,30/01/2020 12:45,The Straits Times,manual
393,Wuhan virus: McDonald's closes all branches in virus-hit Chinese province of Hubei,https://www.straitstimes.com/asia/east-asia/wuhan-virus-mcdonalds-closes-all-branches-in-virus-hit-chinese-province-of-hubei,30/01/2020 12:58,The Straits Times,manual
394,Does hand sanitiser protect you from the coronavirus?,https://www.straitstimes.com/singapore/health/wuhan-virus-are-hand-sanitisers-or-wet-wipes-better-for-hand-hygiene,30/01/2020 13:00,The Straits Times,auto
395,Every household in Singapore to get 4 masks; collection starts on Feb 1,https://www.straitstimes.com/singapore/wuhan-virus-every-household-in-singapore-to-get-4-masks-collection-starts-on-feb-1,30/01/2020 13:00,The Straits Times,auto
396,Wuhan virus: 5 things to know about collecting your masks from Feb 1,https://www.straitstimes.com/singapore/5-things-you-need-to-know-about-collecting-your-masks,30/01/2020 13:00,The Straits Times,auto
397,Wuhan virus: Chinese teen with cerebral palsy dies at home six days after father's quarantine,https://www.straitstimes.com/asia/east-asia/wuhan-virus-chinese-teen-with-cerebral-palsy-dies-at-home-six-days-after-fathers,30/01/2020 17:16,The Straits Times,auto
398,Wuhan virus: SBS Transit and SMRT step up cleaning efforts for buses and trains,https://www.straitstimes.com/singapore/wuhan-virus-sbs-transit-and-smrt-step-up-cleaning-efforts-for-buses-and-trains,30/01/2020 20:35,The Straits Times,auto
399,Wuhan virus: Thailand arrests two for 'fake news' posts,https://www.straitstimes.com/asia/se-asia/wuhan-virus-thailand-arrests-two-for-fake-news-posts,30/01/2020 20:39,The Straits Times,auto
400,Wuhan virus: South Korea reports first local human-to-human transmission,https://www.straitstimes.com/asia/east-asia/wuhan-virus-south-korea-reports-first-local-human-to-human-transmission,30/01/2020 21:02,The Straits Times,auto
401,Negative coronavirus test for passenger aboard locked down Italian cruise ship,https://www.straitstimes.com/world/europe/wuhan-virus-thousands-held-in-cruise-ship-in-italy-over-feared-coronavirus-cases,30/01/2020 21:16,The Straits Times,auto
402,"3 more confirmed Wuhan virus cases in Singapore, bringing total to 13",https://www.straitstimes.com/singapore/wuhan-virus-3-more-confirmed-cases-in-singapore-total-number-is-now-13-infected-in-the,30/01/2020 21:20,The Straits Times,auto
403,Wuhan virus: Only two visitors per patient allowed at hospitals; children discouraged from visiting,https://www.straitstimes.com/singapore/health/wuhan-virus-only-two-visitors-per-patient-allowed-at-hospitals-children-discouraged,30/01/2020 21:20,The Straits Times,auto
404,Mounting calls for ban on wildlife trade in Indonesia as coronavirus spreads globally,https://www.straitstimes.com/asia/se-asia/wuhan-virus-mounting-calls-for-ban-on-wildlife-trade-in-indonesia-as-coronavirus,30/01/2020 21:48,The Straits Times,auto
405,Wuhan virus: Temperature-takers on the front line,https://www.straitstimes.com/singapore/wuhan-virus-temperature-takers-take-on-frontline-roles,30/01/2020 21:51,The Straits Times,auto
406,Wuhan virus: British Airways escalates response with one-month China ban,https://www.straitstimes.com/world/europe/wuhan-virus-british-airways-escalates-response-with-one-month-china-ban,30/01/2020 22:21,The Straits Times,auto
407,"Wuhan virus: Many countries are unprepared, says global health monitor",https://www.straitstimes.com/world/europe/wuhan-virus-many-countries-are-unprepared-says-global-health-monitor,30/01/2020 22:34,The Straits Times,auto
408,"Wuhan virus: Get us out of here, plead South Asian students in Wuhan",https://www.straitstimes.com/asia/south-asia/wuhan-virus-get-us-out-of-here-plead-south-asian-students,30/01/2020 22:45,The Straits Times,auto
409,Vietnam to stop issuing visas for Chinese tourists over coronavirus concerns,https://www.straitstimes.com/asia/se-asia/wuhan-virus-vietnam-to-stop-issuing-visas-for-chinese-tourists-over-coronavirus,30/01/2020 22:46,The Straits Times,auto
410,Wuhan virus: China sacks senior city health official unable to answer basic questions,https://www.straitstimes.com/asia/east-asia/wuhan-virus-china-sacks-senior-city-health-official-unable-to-answer-basic-questions,30/01/2020 22:54,The Straits Times,auto
411,Wuhan virus: Pofma exemptions lifted amid spread of fake news,https://www.straitstimes.com/singapore/wuhan-virus-pofma-exemptions-lifted-amid-spread-of-fake-news,30/01/2020 23:35,The Straits Times,auto
412,Wuhan virus: Chinese communities warn of Italy 'racism' over virus,https://www.straitstimes.com/world/europe/wuhan-virus-chinese-communities-warn-of-italy-racism-over-virus,31/01/2020 00:01,The Straits Times,auto
413,Wuhan virus: Air France joins China exodus as virus unnerves cabin crew,https://www.straitstimes.com/world/europe/wuhan-virus-air-france-joins-china-exodus-as-virus-unnerves-cabin-crew,31/01/2020 00:39,The Straits Times,auto
414,"Wuhan virus: Israel not accepting flights from China, El Al suspends route",https://www.straitstimes.com/world/middle-east/wuhan-virus-israel-not-accepting-flights-from-china-el-al-suspends-route,31/01/2020 01:57,The Straits Times,auto
415,Wuhan virus: US sees first case of human-to-human infection,https://www.straitstimes.com/world/united-states/wuhan-virus-us-sees-first-case-of-human-to-human-infection,31/01/2020 02:02,The Straits Times,auto
416,Wuhan virus: France confirms sixth case of infection with coronavirus,https://www.straitstimes.com/world/europe/wuhan-virus-france-confirms-sixth-case-of-infection-with-coronavirus,31/01/2020 02:37,The Straits Times,auto
417,WHO declares China virus outbreak an international emergency,https://www.straitstimes.com/world/europe/wuhan-virus-who-declares-china-virus-outbreak-an-international-emergency,31/01/2020 03:52,The Straits Times,auto
418,"Shows by Taeyeon, NCT Dream, postponed",https://www.straitstimes.com/lifestyle/entertainment/shows-by-taeyeon-nct-dream-postponed,31/01/2020 05:00,The Straits Times,auto
419,Businesses worldwide feel pain of dependence on China amid outbreak of Wuhan virus,https://www.straitstimes.com/business/economy/businesses-worldwide-feel-pain-of-dependence-on-china-amid-outbreak,31/01/2020 05:00,The Straits Times,auto
420,Singapore firms in China hit by virus,https://www.straitstimes.com/business/companies-markets/singapore-firms-in-china-hit-by-virus,31/01/2020 05:00,The Straits Times,auto
421,Sports World: Temperature screening at charity football game,https://www.straitstimes.com/sport/sports-world-temperature-screening-at-charity-football-game,31/01/2020 05:00,The Straits Times,auto
422,Wuhan virus: How businesses respond is crucial: Josephine Teo,https://www.straitstimes.com/business/economy/how-businesses-respond-is-crucial-minister,31/01/2020 05:00,The Straits Times,auto
423,"Wuhan virus: Bus, train services not affected by staff on leave of absence",https://www.straitstimes.com/singapore/transport/bus-train-services-not-affected-by-staff-on-leave-of-absence,31/01/2020 05:00,The Straits Times,auto
424,China prepares for spike in infections during travel crunch,https://www.straitstimes.com/asia/east-asia/china-prepares-for-spike-in-infections-during-travel-crunch,31/01/2020 05:00,The Straits Times,auto
425,Wuhan virus: WHO panel meets to decide on declaring international emergency,https://www.straitstimes.com/world/who-panel-meets-to-decide-on-declaring-international-emergency,31/01/2020 05:00,The Straits Times,auto
426,Wuhan virus: Pofma exemptions lifted amid spread of fake news on outbreak,https://www.straitstimes.com/singapore/pofma-exemptions-lifted-amid-spread-of-fake-news-on-virus,31/01/2020 05:00,The Straits Times,auto
427,Wuhan virus: Malaysia confirms eighth case of infection,https://www.straitstimes.com/asia/se-asia/malaysia-confirms-eighth-case-of-infection,31/01/2020 05:00,The Straits Times,auto
428,In Brief: Philippines reports its first patient,https://www.straitstimes.com/asia/in-brief-philippines-reports-its-first-patient,31/01/2020 05:00,The Straits Times,auto
429,Forum: Let's work together as we did during Sars,https://www.straitstimes.com/forum/lets-work-together-as-we-did-during-sars,31/01/2020 05:00,The Straits Times,auto
430,Forum: Singaporeans must unite to fight virus,https://www.straitstimes.com/forum/singaporeans-must-unite-to-fight-virus,31/01/2020 05:00,The Straits Times,auto
431,Wuhan virus: Singapore religious groups issue advisories to combat virus spread,https://www.straitstimes.com/singapore/health/spore-religious-groups-issue-advisories-to-combat-virus-spread,31/01/2020 05:00,The Straits Times,auto
432,Wuhan virus: Fears over outbreak further strain ties between Hong Kong government and residents,https://www.straitstimes.com/asia/east-asia/fears-over-outbreak-further-strain-ties-between-hk-govt-and-residents,31/01/2020 05:00,The Straits Times,auto
433,Wuhan virus: Only two visitors per patient allowed at hospitals' general wards,https://www.straitstimes.com/singapore/health/only-two-visitors-per-patient-allowed-at-hospitals-general-wards,31/01/2020 05:00,The Straits Times,auto
434,Wuhan virus: Signing up for a job that could put him at risk,https://www.straitstimes.com/singapore/signing-up-for-a-job-that-could-put-him-at-risk,31/01/2020 05:00,The Straits Times,auto
435,Wuhan virus: Freelancers wanted to man temperature screening points,https://www.straitstimes.com/singapore/wanted-freelancers-to-man-temperature-screening-points,31/01/2020 05:00,The Straits Times,auto
436,Wuhan virus: China to send chartered flights to bring Wuhan residents home,https://www.straitstimes.com/asia/east-asia/china-to-send-chartered-flights-to-bring-wuhan-residents-home,31/01/2020 05:00,The Straits Times,auto
437,Wuhan virus: Little global consensus on managing Wuhan evacuees,https://www.straitstimes.com/asia/east-asia/little-global-consensus-on-managing-wuhan-evacuees,31/01/2020 05:00,The Straits Times,auto
438,"Wuhan virus: 92 Singaporeans back from Wuhan, but some still there",https://www.straitstimes.com/singapore/health/92-singaporeans-back-from-wuhan-but-some-still-there,31/01/2020 05:00,The Straits Times,auto
439,Wuhan virus: Three more confirmed Wuhan virus cases in Singapore,https://www.straitstimes.com/singapore/three-more-confirmed-wuhan-virus-cases-in-singapore,31/01/2020 05:00,The Straits Times,auto
440,Wuhan virus: Authorities crack down on profiteering by mask sellers,https://www.straitstimes.com/singapore/authorities-crack-down-on-profiteering-by-mask-sellers,31/01/2020 05:00,The Straits Times,auto
441,Wuhan virus: Masks should be used only by those who are unwell,https://www.straitstimes.com/singapore/health/masks-should-be-used-only-by-those-who-are-unwell,31/01/2020 05:00,The Straits Times,auto
442,Wuhan virus claims nearly 40 more lives in a day,https://www.straitstimes.com/asia/east-asia/wuhan-virus-claims-nearly-40-more-lives-in-a-day,31/01/2020 05:00,The Straits Times,auto
443,Forum: Share high-risk patient criteria with public,https://www.straitstimes.com/forum/share-high-risk-patient-criteria-with-public,31/01/2020 05:00,The Straits Times,auto
444,Airlines may face 'steep' profit drop from Wuhan virus fears: S&P,https://www.straitstimes.com/business/airlines-may-face-steep-profit-drop-from-wuhan-virus-fears-sp,31/01/2020 05:00,The Straits Times,auto
445,Wuhan virus: Each Singapore household to get 4 free masks for contingencies,https://www.straitstimes.com/singapore/health/each-spore-household-to-get-4-free-masks-for-contingencies,31/01/2020 05:00,The Straits Times,auto
446,Wuhan virus: Italy declares emergency after first two cases confirmed,https://www.straitstimes.com/world/europe/wuhan-virus-italy-cabinet-to-discuss-declaring-emergency-after-first-two-cases,31/01/2020 06:19,The Straits Times,manual
447,Wuhan virus: Pilots sue American Airlines to halt China flights,https://www.straitstimes.com/world/united-states/wuhan-virus-pilots-sue-american-airlines-to-halt-china-flights,31/01/2020 06:20,The Straits Times,auto
448,Wuhan virus: China's death toll rises to 213,https://www.straitstimes.com/asia/east-asia/wuhan-virus-chinas-death-toll-rises-to-212-as-who-declares-outbreak-a-global,31/01/2020 07:00,The Straits Times,auto
449,China says it has confidence and capability to win war against coronavirus,https://www.straitstimes.com/asia/east-asia/wuhan-virus-chinas-un-envoy-says-beijing-assessing-who-coronavirus-declaration,31/01/2020 07:12,The Straits Times,auto
450,Wuhan virus: Scoot to suspend all flights between Singapore and China from Feb 8,https://www.straitstimes.com/singapore/transport/wuhan-virus-scoot-to-suspend-all-flights-between-singapore-and-china-from-feb-8,31/01/2020 07:26,The Straits Times,manual
451,"Wuhan virus: Italy confirms two cases, stops air traffic with China",https://www.straitstimes.com/world/europe/italy-confirms-two-wuhan-virus-cases-stops-air-traffic-with-china,31/01/2020 07:29,The Straits Times,auto
452,"SIA, SilkAir and Scoot slash flights to China",https://www.straitstimes.com/singapore/wuhan-virus-sia-silkair-and-scoot-slash-flights-to-china,31/01/2020 07:30,The Straits Times,auto
453,Wuhan virus: More Canadians ask for help to flee China,https://www.straitstimes.com/world/americas/more-canadians-ask-for-help-to-flee-china,31/01/2020 07:34,The Straits Times,auto
454,Charter flight carrying South Koreans from Wuhan arrives home; Europeans evacuated from virus-hit city,https://www.straitstimes.com/asia/east-asia/charter-flight-carrying-south-koreans-from-wuhan-arrives-home,31/01/2020 08:01,The Straits Times,auto
455,Wuhan virus: Tourism businesses worldwide brace for a hit worse than Sars,https://www.straitstimes.com/asia/east-asia/tourism-businesses-worldwide-brace-for-a-hit-worse-than-sars,31/01/2020 08:18,The Straits Times,auto
456,Economist who counted $54.5 billion Sars cost sees bigger hit from Wuhan virus,https://www.straitstimes.com/business/economy/economist-who-counted-545-billion-sars-cost-sees-bigger-hit-from-wuhan-virus,31/01/2020 09:19,The Straits Times,auto
457,Wuhan virus: Enhanced safety measures in place for Chingay,https://www.straitstimes.com/forum/enhanced-safety-measures-in-place-for-chingay,31/01/2020 09:29,The Straits Times,auto
458,Japan to enforce special measures for coronavirus from Feb 1,https://www.straitstimes.com/asia/east-asia/wuhan-virus-japan-to-enforce-special-measures-for-coronavirus-from-saturday,31/01/2020 09:31,The Straits Times,auto
459,Wuhan virus: Anger boils over in China as doctors plead for supplies,https://www.straitstimes.com/asia/east-asia/wuhan-virus-anger-boils-over-in-china-as-doctors-plead-for-supplies,31/01/2020 09:54,The Straits Times,auto
460,Govt debunks fake news on Singaporeans contracting the Wuhan virus and Singapore running out of masks,https://www.straitstimes.com/singapore/wuhan-virus-govt-debunks-fake-news-on-singaporeans-contracting-the-virus-singapore-running,31/01/2020 10:10,The Straits Times,auto
