index,headline,source_url,publish_date,publisher,crawl_type
204,Germany mulls evacuating citizens from China's Wuhan,https://www.channelnewsasia.com/news/world/wuhan-virus-germany-evacuating-citizens-china-12358392,27/01/2020 18:46,Channel News Asia,auto
205,Russian operators stop selling tours to China over coronavirus,https://www.channelnewsasia.com/news/world/russian-operators-stop-selling-tours-to-china-over-coronavirus-12358490,27/01/2020 19:23,Channel News Asia,auto
206,Cambodia confirms first case of Wuhan virus: Health minister,https://www.channelnewsasia.com/news/asia/wuhan-virus-cambodia-confirms-first-case-china-health-minister-12358724,27/01/2020 20:48,Channel News Asia,auto
207,Mayor of China's Wuhan draws online ire for '80 out of 100' interview,https://www.channelnewsasia.com/news/asia/wuhan-virus-mayor-online-criticism-interview-12358696,27/01/2020 20:49,Channel News Asia,auto
208,"Emirates advises crew to stay in hotels, avoid crowds in China due to virus outbreak",https://www.channelnewsasia.com/news/world/wuhan-virus-emirates-advises-crew-stay-hotel-outbreak-china-12358816,27/01/2020 21:24,Channel News Asia,auto
209,China county offers reward for identifying people from virus-hit Wuhan,https://www.channelnewsasia.com/news/asia/wuhan-virus-china-county-offer-reward-identify-people-12358746,27/01/2020 21:44,Channel News Asia,auto
210,"In virus-hit 'ghost town', stranded Thai student waits for help",https://www.channelnewsasia.com/news/asia/wuhan-virus-thai-student-stranded-12358994,27/01/2020 22:56,Channel News Asia,auto
211,Confusion as WHO corrects China virus global risk level,https://www.channelnewsasia.com/news/world/wuhan-virus-who-says-global-risk-is-high-china-12359024,27/01/2020 23:00,Channel News Asia,auto
212,Fifth confirmed case of Wuhan virus in Singapore: MOH,https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-fifth-confirmed-case-moh-12359140,28/01/2020 00:04,Channel News Asia,auto
213,Global alarm grows as Beijing reports first virus death,https://www.channelnewsasia.com/news/asia/wuhan-virus-beijing-first-death-outbreak-12359158,28/01/2020 00:28,Channel News Asia,auto
214,Trump offers China 'any help' needed as Wuhan virus toll exceeds 100,https://www.channelnewsasia.com/news/world/wuhan-virus-trump-offers-china-help-coronavirus-death-toll-81-12359188,28/01/2020 00:31,Channel News Asia,auto
215,Coronavirus plays havoc with Chinese sport plans,https://www.channelnewsasia.com/news/sport/coronavirus-plays-havoc-with-chinese-sport-plans-12359184,28/01/2020 00:35,Channel News Asia,auto
216,"Canada confirms first virus case, second is 'presumptive'",https://www.channelnewsasia.com/news/world/wuhan-virus-canada-reports-second-presumptive-case-china-12358978,28/01/2020 00:55,Channel News Asia,auto
217,"Wuhan coronavirus has not mutated in the US, says CDC",https://www.channelnewsasia.com/news/world/wuhan-virus-has-not-mutated-us-cdc-12359342,28/01/2020 02:36,Channel News Asia,auto
218,Americans should 'reconsider travel' to China over virus: US State Department,https://www.channelnewsasia.com/news/world/wuhan-virus-us-state-department-reconsider-travel-china-12359738,28/01/2020 06:05,Channel News Asia,auto
219,"Commentary: When a rude boss keeps you waiting, why not get up and leave?",https://www.channelnewsasia.com/news/commentary/when-boss-colleague-keeps-you-waiting-what-to-do-12355596,28/01/2020 06:25,Channel News Asia,manual
220,How testing woes slowed China's Wuhan virus response,https://www.channelnewsasia.com/news/asia/wuhan-virus-china-testing-delay-response-12359464,28/01/2020 06:59,Channel News Asia,auto
221,Wuhan virus: First confirmed case in Germany also Europe's first human-to-human transmission,https://www.channelnewsasia.com/news/world/wuhan-virus-case-confirmed-in-germany-bavarian-health-12360060,28/01/2020 07:59,Channel News Asia,auto
222,Commentary: Why the Wuhan virus situation could get worse soon,https://www.channelnewsasia.com/news/commentary/wuhan-virus-public-health-emergency-who-crisis-concern-12360074,28/01/2020 08:13,Channel News Asia,auto
223,"Wuhan virus death toll jumps to 106, more than 4,000 cases confirmed in China",https://www.channelnewsasia.com/news/asia/wuhan-virus-death-toll-china-cases-coronavirus-12360208,28/01/2020 09:12,Channel News Asia,auto
224,WHO still probing if Wuhan virus can spread before symptoms,https://www.channelnewsasia.com/news/world/wuhan-virus-world-health-organization-spread-12360222,28/01/2020 09:28,Channel News Asia,auto
225,Wuhan virus: Malaysia tightens health screening at all entry points,https://www.channelnewsasia.com/news/asia/wuhan-virus-malaysia-tightens-health-screening-entry-points-12360234,28/01/2020 10:25,Channel News Asia,auto
226,Airlines cut China flights as companies restrict travel on Wuhan virus fears,https://www.channelnewsasia.com/news/business/wuhan-virus-facebook-employees-travel-china-12360492,28/01/2020 11:00,Channel News Asia,auto
227,Philippines stops issuing visas on arrival to Chinese nationals on Wuhan virus fears,https://www.channelnewsasia.com/news/asia/wuhan-virus-philippines-suspends-visa-china-visitors-12360506,28/01/2020 11:27,Channel News Asia,auto
228,Foreigners prepare to flee as Wuhan virus death toll tops 100,https://www.channelnewsasia.com/news/world/wuhan-virus-foreigners-evacuate-china-12360670,28/01/2020 12:25,Channel News Asia,auto
229,"Thailand coronavirus cases rise to 14, all passengers from China to be screened",https://www.channelnewsasia.com/news/asia/wuhan-virus-thailand-cases-number-new-12361040,28/01/2020 13:45,Channel News Asia,auto
230,"Japan, South Korea to send charter flights to evacuate citizens from Wuhan",https://www.channelnewsasia.com/news/asia/wuhan-virus-japan-send-evacuation-plane-12361086,28/01/2020 14:17,Channel News Asia,auto
231,"'Robust measures in place' to ensure well-being of pre-schoolers, staff during Wuhan virus outbreak: Desmond Lee",https://www.channelnewsasia.com/news/singapore/wuhan-virus-robust-measures-in-place-for-pre-schoolers-12360642,28/01/2020 14:37,Channel News Asia,auto
232,Experts say China virus outbreak will last months at least,https://www.channelnewsasia.com/news/asia/china-wuhan-virus-outbreak-last-months-experts-estimate-12361186,28/01/2020 14:49,Channel News Asia,auto
233,"Wuhan virus: Singapore confirms 2 new cases, bringing total number infected to 7",https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-latest-confirmed-cases-coronavirus-12360924,28/01/2020 16:15,Channel News Asia,auto
234,Wuhan virus: Singapore to impose travel restrictions on holders of Chinese passports issued in Hubei,https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-bans-travellers-from-hubei-12361268,28/01/2020 16:22,Channel News Asia,auto
235,Japan confirms Wuhan virus in man who had not been to China,https://www.channelnewsasia.com/news/asia/japan-wuhan-virus-first-patient-travel-china-12361596,28/01/2020 17:15,Channel News Asia,auto
236,Hong Kong to suspend high-speed rail service in bid to halt spread of coronavirus,https://www.channelnewsasia.com/news/asia/wuhan-virus-hong-kong-suspend-high-speed-rail-mainland-china-12361600,28/01/2020 17:46,Channel News Asia,auto
237,Supply of masks in Singapore sufficient if used 'sensibly and responsibly': Lam Pin Min,https://www.channelnewsasia.com/news/singapore/wuhan-virus-supply-of-masks-in-singapore-lam-pin-min-moh-12361688,28/01/2020 18:37,Channel News Asia,auto
238,Danish daily angers China with Wuhan virus cartoon,https://www.channelnewsasia.com/news/world/danish-daily-angers-china-with-wuhan-pneumonia-virus-cartoon-12361754,28/01/2020 18:40,Channel News Asia,auto
239,"Wuhan virus to hit Singapore’s tourism sector, but too soon to assess impact on overall economy: Experts",https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-tourism-economy-12361746,28/01/2020 18:48,Channel News Asia,auto
240,"Government will continue to monitor Wuhan virus situation and 'do more if necessary', says PM Lee",https://www.channelnewsasia.com/news/singapore/wuhan-virus-government-do-more-if-necessary-pm-lee-12361766,28/01/2020 19:27,Channel News Asia,auto
241,Outward Bound Singapore camps on Pulau Ubin to be used as quarantine facility,https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-obs-camp-pulau-ubin-quarantine-facility-12360724,28/01/2020 19:37,Channel News Asia,auto
242,Suspected Chinese coronavirus patient gives birth to baby by caesarean,https://www.channelnewsasia.com/news/asia/suspected-wuhan-virus-patient-gives-birth-baby-caesarean-12361770,28/01/2020 19:38,Channel News Asia,auto
243,Wuhan virus: POFMA Office issues correction direction to Facebook over posts claiming Woodlands MRT closure,https://www.channelnewsasia.com/news/singapore/wuhan-virus-moh-pofma-correction-direction-facebook-12361810,28/01/2020 20:13,Channel News Asia,auto
244,Commentary: Does it really matter if WHO hasn't designated Wuhan virus a global public health emergency?,https://www.channelnewsasia.com/news/commentary/wuhan-virus-who-global-public-health-emergency-designated-12362114,28/01/2020 21:20,Channel News Asia,auto
245,Wuhan virus: Xi says China fighting 'demon' coronavirus as contagion spreads abroad,https://www.channelnewsasia.com/news/asia/wuhan-virus-xi-says-china-fighting-demon-coronavirus-spread-12362032,28/01/2020 21:23,Channel News Asia,auto
246,"Mandatory leave of absence for NS pre-enlistees who recently travelled to China: MINDEF, MHA",https://www.channelnewsasia.com/news/singapore/wuhan-virus-pre-enlistees-leave-absence-mindef-mha-12362092,28/01/2020 22:02,Channel News Asia,auto
247,Taiwan reports first case of domestic Wuhan virus transmission,https://www.channelnewsasia.com/news/asia/wuhan-virus-taiwan-domestic-transmission-12362566,28/01/2020 23:23,Channel News Asia,auto
248,In photos: Life in the virus-stricken 'ghost town' of China's Wuhan,https://www.channelnewsasia.com/news/asia/in-photos-life-in-the-wuhan-pneumonia-virus-epicentre-12362386,29/01/2020 00:23,Channel News Asia,auto
249,China agrees to WHO sending experts to study virus,https://www.channelnewsasia.com/news/world/wuhan-virus-china-world-health-organization-experts-12363020,29/01/2020 02:41,Channel News Asia,auto
250,"China vows to slay 'devil' virus, as countries scramble to evacuate citizens",https://www.channelnewsasia.com/news/asia/wuhan-virus-china-countries-evacuation-12363098,29/01/2020 03:30,Channel News Asia,auto
251,US developing vaccine against deadly China virus: Officials,https://www.channelnewsasia.com/news/asia/wuhan-virus-united-states-develop-vaccine-12363338,29/01/2020 03:48,Channel News Asia,auto
252,"Japan, US evacuees leave Chinese virus epicentre as toll spikes",https://www.channelnewsasia.com/news/world/japan-us-evacuees-leave-chinese-virus-epicentre-as-toll-spikes-12363384,29/01/2020 04:43,Channel News Asia,auto
253,Starbucks expects hit from coronavirus after closing half of China stores,https://www.channelnewsasia.com/news/business/starbucks-expects-hit-from-coronavirus-after-closing-half-of-china-stores-12363556,29/01/2020 05:26,Channel News Asia,auto
254,Apple iPhone back to growth after a year's slump; China virus adds uncertainty,https://www.channelnewsasia.com/news/business/apple-earnings-wuhan-virus-iphone-12363582,29/01/2020 05:36,Channel News Asia,auto
255,"Commentary: SARS was scary, but the experience was invaluable in shaping our Wuhan virus response",https://www.channelnewsasia.com/news/commentary/wuhan-virus-singapore-cases-response-sars-2003-quarantine-12360244,29/01/2020 06:26,Channel News Asia,auto
256,"Malaysia confirms 3 more Wuhan virus cases, bringing total to 7",https://www.channelnewsasia.com/news/asia/wuhan-virus-malaysia-new-cases-total-12363752,29/01/2020 07:13,Channel News Asia,auto
257,"Number infected by Wuhan virus rises to nearly 6,000 in China; death toll at 132",https://www.channelnewsasia.com/news/asia/wuhan-virus-china-death-toll-12363768,29/01/2020 07:23,Channel News Asia,auto
258,United Airlines trims service from US to China over Wuhan virus,https://www.channelnewsasia.com/news/business/wuhan-virus-flights-united-airlines-us-china-12363346,29/01/2020 07:56,Channel News Asia,auto
259,"Plane carrying Japanese evacuees from Wuhan lands in Tokyo, 5 reported ill",https://www.channelnewsasia.com/news/asia/wuhan-virus-plane-carrying-japanese-evacuees-lands-in-tokyo-12363826,29/01/2020 08:16,Channel News Asia,auto
260,Wuhan virus stokes Asian discrimination fears in Canada's biggest city,https://www.channelnewsasia.com/news/world/wuhan-virus-canada-asian-discrimination-12363820,29/01/2020 08:32,Channel News Asia,auto
261,Workers' Party says it fully supports multi-ministry task force's efforts to contain Wuhan virus,https://www.channelnewsasia.com/news/singapore/wuhan-virus-workers-party-supports-multi-ministry-task-force-12363618,29/01/2020 09:19,Channel News Asia,auto
262,Australia scientists claim first re-creation of Wuhan virus outside China,https://www.channelnewsasia.com/news/world/wuhan-virus-australia-scientist-grow-coronavirus-lab-12364118,29/01/2020 10:20,Channel News Asia,auto
263,"Australia to help some citizens leave China, quarantine them on Christmas Island",https://www.channelnewsasia.com/news/world/australia-evacuate-citizen-wuhan-quarantine-christmas-island-12364126,29/01/2020 10:27,Channel News Asia,auto
264,Japanese evacuated from Wuhan describe fear in virus epicentre,https://www.channelnewsasia.com/news/asia/japanese-evacuated-wuhan-describe-fear-virus-epicentre-12364272,29/01/2020 11:19,Channel News Asia,auto
265,China battles Wuhan virus spread with masks and disinfectant,https://www.channelnewsasia.com/news/asia/wuhan-virus-china-society-stay-home-12364338,29/01/2020 11:28,Channel News Asia,auto
266,"Beijing shop fined more than US$400,000 for hiking mask prices amid Wuhan virus outbreak",https://www.channelnewsasia.com/news/asia/wuhan-virus-beijing-drugstore-fined-mask-prices-12364586,29/01/2020 12:25,Channel News Asia,auto
267,"LVMH, Kering and Swarovski donate more than S$5m to combat novel coronavirus",https://www.channelnewsasia.com/news/cna-luxury/obsessions/lvmh-kering-swarovski-donate-to-combat-wuhan-virus-12364238,29/01/2020 13:07,Channel News Asia,auto
268,"Chinese family diagnosed with virus in UAE, first known cases in Middle East",https://www.channelnewsasia.com/news/world/wuhan-virus-united-arab-emirates-uae-case-12364746,29/01/2020 13:19,Channel News Asia,auto
269,"Some Singapore-listed firms announce temporary closures, shorter hours in China amid Wuhan virus",https://www.channelnewsasia.com/news/business/wuhan-virus-singapore-listed-firms-capitaland-china-close-12364774,29/01/2020 13:54,Channel News Asia,auto
270,British Airways suspends all flights to China over coronavirus,https://www.channelnewsasia.com/news/world/wuhan-virus-british-airways-suspends-china-flights-12365138,29/01/2020 15:28,Channel News Asia,auto
271,Plane with 240 US evacuees from Wuhan lands in Alaska,https://www.channelnewsasia.com/news/world/wuhan-virus-us-evacuees-flight-plane-lands-alaska-12365068,29/01/2020 15:30,Channel News Asia,auto
272,Football: Coronavirus outbreak forces AFC to swap home games of Chinese clubs,https://www.channelnewsasia.com/news/sport/football-coronavirus-outbreak-forces-afc-to-swap-home-games-of-12365212,29/01/2020 15:56,Channel News Asia,auto
273,2020 Joint Admissions Exercise posting results to be released next Tuesday,https://www.channelnewsasia.com/news/singapore/wuhan-virus-2020-joint-admission-exercise-posting-result-12365156,29/01/2020 16:03,Channel News Asia,auto
274,Indonesia's Lion Air says to suspend China flights over virus,https://www.channelnewsasia.com/news/business/indonesia-lion-air-suspend-china-flights-over-wuhan-virus-12365226,29/01/2020 16:14,Channel News Asia,auto
275,Commentary: When can we expect a vaccine for the Wuhan virus?,https://www.channelnewsasia.com/news/commentary/wuhan-virus-vaccine-sars-mers-disease-china-outbreak-response-12364350,29/01/2020 16:52,Channel News Asia,auto
276,The global spread of the coronavirus: Where is it?,https://www.channelnewsasia.com/news/world/coronavirus-wuhan-china-spread-global-virus-12361526,29/01/2020 17:04,Channel News Asia,auto
277,Russia says it is working on Wuhan virus vaccine together with China,https://www.channelnewsasia.com/news/world/wuhan-virus-vaccine-russia-china-coronavirus-12365182,29/01/2020 17:40,Channel News Asia,auto
278,Wuhan virus: Germany confirms 3 more cases,https://www.channelnewsasia.com/news/world/germany-wuhan-virus-workers-confirm-cases-infected-mild-symptoms-12365776,29/01/2020 17:49,Channel News Asia,auto
279,Malaysia to negotiate with China for return of its citizens from Wuhan: PM Mahathir,https://www.channelnewsasia.com/news/asia/wuhan-virus-malaysia-bring-home-citizens-mahathir-12365642,29/01/2020 18:39,Channel News Asia,auto
280,China women's football team quarantined in Australia over virus fears: Reports,https://www.channelnewsasia.com/news/asia/wuhan-virus-australia-football-team-women-12366488,29/01/2020 18:48,Channel News Asia,auto
281,‘Local transmission is possible’: Thai government prepares for further spread of Wuhan virus,https://www.channelnewsasia.com/news/asia/wuhan-virus-thailand-china-local-transmission-12365866,29/01/2020 19:07,Channel News Asia,auto
282,Singapore confirms 3 new cases of Wuhan virus; total of 10 infected,https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-new-confirmed-cases-10-total-12364556,29/01/2020 19:22,Channel News Asia,auto
283,Pre-schools implement additional measures to protect children from Wuhan virus outbreak,https://www.channelnewsasia.com/news/singapore/wuhan-virus-preschools-implementing-additional-measures-children-12366126,29/01/2020 20:42,Channel News Asia,auto
284,China's Hubei governor warns of second Wuhan in Huanggang city,https://www.channelnewsasia.com/news/asia/china-hubei-governor-warns-of-second-wuhan-virus-huanggang-city-12367476,29/01/2020 22:16,Channel News Asia,auto
285,IKEA closes around 15 stores in China due to virus outbreak,https://www.channelnewsasia.com/news/asia/wuhan-virus-ikea-china-close-stores-12367654,29/01/2020 22:49,Channel News Asia,auto
286,UNICEF sends six tonnes of masks and other gear to help fight China virus,https://www.channelnewsasia.com/news/world/wuhan-virus-unicef-masks-send-to-china-12367746,29/01/2020 23:19,Channel News Asia,auto
287,Finland confirms its first coronavirus case,https://www.channelnewsasia.com/news/world/finland-wuhan-virus-confirm-first-case-12367880,29/01/2020 23:58,Channel News Asia,auto
288,McDonald's closes all branches in virus-hit Chinese province,https://www.channelnewsasia.com/news/business/mcdonald-s-closes-all-branches-in-virus-hit-chinese-province-12368078,30/01/2020 01:10,Channel News Asia,auto
289,Human spread of virus in three countries outside China worrying: WHO chief,https://www.channelnewsasia.com/news/world/wuhan-virus-world-health-organization-outbreak-12368176,30/01/2020 01:55,Channel News Asia,auto
290,Keep calm and work at home: Order prevails at virus-hit German firm,https://www.channelnewsasia.com/news/world/keep-calm-and-work-at-home-order-prevails-at-virus-hit-german-12368236,30/01/2020 02:19,Channel News Asia,auto
291,'I'm in an apocalypse': American student trapped in virus-hit Chinese city,https://www.channelnewsasia.com/news/asia/wuhan-virus-china-american-student-trapped-apocalypse--12368408,30/01/2020 03:51,Channel News Asia,auto
292,Five people in France confirmed to have coronavirus,https://www.channelnewsasia.com/news/world/five-people-in-france-confirmed-to-have-coronavirus-12368566,30/01/2020 04:54,Channel News Asia,auto
293,"Airlines suspend, scale back direct flights to China amid virus fears",https://www.channelnewsasia.com/news/business/wuhan-virus-airlines-suspend-flights-china-12368770,30/01/2020 06:16,Channel News Asia,auto
294,"Wuhan virus: Temperature screening, quarantine facilities in place at foreign worker dormitories",https://www.channelnewsasia.com/news/singapore/measures-foreign-worker-dormitories-singapore-wuhan-virus-12367860,30/01/2020 06:26,Channel News Asia,auto
295,Commentary: Wuhan virus - when social media and chat groups complicate crisis communication,https://www.channelnewsasia.com/news/commentary/wuhan-virus-social-media-communications-facebook-whatsapp-12364658,30/01/2020 06:27,Channel News Asia,auto
296,"Wuhan virus: All steps have been taken to ensure no outbreak in Indonesia, says health minister",https://www.channelnewsasia.com/news/asia/wuhan-virus-indonesia-health-minister-preparedness-12365036,30/01/2020 06:27,Channel News Asia,auto
297,"Wuhan virus death toll rises to 170, more than 1,700 new cases",https://www.channelnewsasia.com/news/asia/wuhan-virus-deaths-hubei-province-toll-12368792,30/01/2020 06:54,Channel News Asia,auto
298,China virus evacuations begin as death toll rises at outbreak epicentre,https://www.channelnewsasia.com/news/world/wuhan-virus-china-evacuations-outbreak-12368884,30/01/2020 07:47,Channel News Asia,manual
299,Thousands held on liner in Italy over virus fears for China couple,https://www.channelnewsasia.com/news/world/thousands-held-on-liner-in-italy-over-virus-fears-for-china-12371230,30/01/2020 07:50,Channel News Asia,manual
300,3 Japanese evacuated from Wuhan have coronavirus: Health minister,https://www.channelnewsasia.com/news/asia/wuhan-virus-japan-cases-evacuated-12368982,30/01/2020 08:47,Channel News Asia,auto
301,Thailand arrests two for 'fake news' posts on coronavirus,https://www.channelnewsasia.com/news/wuhan-virus-thailand-arrests-fake-news-posts-12371466,30/01/2020 08:49,Channel News Asia,manual
302,US evacuees from Wuhan placed under 72-hour 'hold' at California military base,https://www.channelnewsasia.com/news/world/wuhan-virus-united-states-evacuation-china-12368932,30/01/2020 09:19,Channel News Asia,auto
303,New study places Wuhan virus incubation period at around 5 days,https://www.channelnewsasia.com/news/asia/wuhan-virus-research-study-incubation-period-5-days-12369026,30/01/2020 09:20,Channel News Asia,auto
304,Wuhan virus in Singapore: The first 7 days,https://www.channelnewsasia.com/news/singapore/singapore-wuhan-virus-coronavirus-first-7-days-12364268,30/01/2020 10:02,Channel News Asia,auto
305,More Japanese evacuated from China virus epicentre as death toll climbs,https://www.channelnewsasia.com/news/asia/wuhan-virus-japan-evacuate-citizen-china-second-chartered-flight-12369236,30/01/2020 10:48,Channel News Asia,auto
306,South Korea's Moon urges calm amid protests over Wuhan virus quarantine sites,https://www.channelnewsasia.com/news/asia/wuhan-virus-south-korea-protests-quarantine-12369518,30/01/2020 11:06,Channel News Asia,auto
307,US commonwealth islands ban travellers from China over Wuhan virus fears,https://www.channelnewsasia.com/news/world/wuhan-virus-us-commonwealth-islands-ban-12369558,30/01/2020 11:19,Channel News Asia,auto
308,I'm more useful here': French doctor stays put in virus-hit Wuhan,https://www.channelnewsasia.com/news/world/wuhan-virus-french-doctor-staying-put-12371868,30/01/2020 11:24,Channel News Asia,manual
309,Wuhan virus: 92 Singaporeans flown home from Wuhan; some remain in the city as they are symptomatic,https://www.channelnewsasia.com/news/singapore/wuhan-virus-singaporeans-scoot-flown-home-changi-12369704,30/01/2020 11:51,Channel News Asia,auto
310,Singapore households to get 4 face masks each amid worries over Wuhan virus,https://www.channelnewsasia.com/news/singapore/face-masks-wuhan-virus-singapore-households-distribute-12369716,30/01/2020 13:00,Channel News Asia,auto
311,Supply of masks in Singapore 'enough' if managed properly: Chan Chun Sing,https://www.channelnewsasia.com/news/singapore/wuhan-virus-mask-stock-available-singapore-coronavirus-12369712,30/01/2020 13:50,Channel News Asia,auto
312,Malaysia arrests 4 more people for spreading false information about Wuhan virus,https://www.channelnewsasia.com/news/asia/wuhan-virus-malaysia-fake-news-arrests-12369880,30/01/2020 14:35,Channel News Asia,auto
313,Policymakers fret over global growth risks from China virus outbreak,https://www.channelnewsasia.com/news/business/policymakers-fret-over-global-growth-risks-from-china-virus-outbreak-12370052,30/01/2020 14:50,Channel News Asia,auto
314,"Commentary: As it stands, the economic impact of the Wuhan virus will be limited",https://www.channelnewsasia.com/news/commentary/economic-impact-of-the-wuhan-virus-12365216,30/01/2020 14:58,Channel News Asia,auto
315,Stranded in Wuhan: Foreigners raise call for help in virus epicentre,https://www.channelnewsasia.com/news/asia/wuhan-virus-stranded-foreigners-call-help-12370038,30/01/2020 15:07,Channel News Asia,auto
316,Malaysia confirms new case of Wuhan virus; total of 8 infected,https://www.channelnewsasia.com/news/asia/wuhan-virus-malaysia-case-total-12369772,30/01/2020 15:36,Channel News Asia,auto
317,Fitness First Singapore debunks notice claiming its clubs are closed due to Wuhan virus outbreak,https://www.channelnewsasia.com/news/singapore/wuhan-virus-fitness-first-outlet-closure-12367370,30/01/2020 16:15,Channel News Asia,auto
318,Philippines confirms first case of new coronavirus: Health minister,https://www.channelnewsasia.com/news/asia/wuhan-virus-philippines-confirm-first-case-12370262,30/01/2020 16:38,Channel News Asia,auto
319,India reports its first case of Wuhan virus,https://www.channelnewsasia.com/news/asia/wuhan-virus-india-confirms-first-case-university-12370266,30/01/2020 16:41,Channel News Asia,auto
320,China virus fears prompt homemade barricades and online shaming,https://www.channelnewsasia.com/news/asia/wuhan-china-virus-homemade-barricades-online-shaming-12370280,30/01/2020 16:49,Channel News Asia,auto
321,Hong Kong unions threaten strikes in push for border closure to curb virus,https://www.channelnewsasia.com/news/asia/hong-kong-unions-threaten-strikes-in-push-for-border-closure-to-curb-virus-12369894,30/01/2020 17:21,Channel News Asia,auto
322,Coronavirus chaos in China's sporting calendar,https://www.channelnewsasia.com/news/sport/coronavirus-chaos-in-china-s-sporting-calendar--12370498,30/01/2020 17:22,Channel News Asia,auto
323,Japan hopefully has time to build virus defences before Olympics: Professor,https://www.channelnewsasia.com/news/sport/japan-hopefully-has-time-to-build-virus-defences-before-olympics-12370828,30/01/2020 18:01,Channel News Asia,auto
324,"Wuhan virus: Singapore's economy will be impacted, but is diversified enough to mitigate uncertainty, says Manpower Minister",https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-economy-impacted-josephine-teo-12370742,30/01/2020 18:05,Channel News Asia,auto
325,"Masks may offer 'false sense of security' against Wuhan virus, say medical experts",https://www.channelnewsasia.com/news/singapore/wuhan-virus-masks-singapore-false-sense-security-experts-12370522,30/01/2020 18:15,Channel News Asia,auto
326,Hong Kong to boost face mask stocks with prison labour,https://www.channelnewsasia.com/news/asia/hong-kong-to-boost-face-mask-stocks-with-prison-labour-12371098,30/01/2020 19:40,Channel News Asia,auto
327,Retailer Deen Express asked to explain high prices for masks: MTI,https://www.channelnewsasia.com/news/singapore/wuhan-virus-deen-express-mask-high-prices-carousell-lazada-qoo10-12371116,30/01/2020 19:45,Channel News Asia,auto
328,Wuhan virus: Sabah suspends all flights from China,https://www.channelnewsasia.com/news/asia/wuhan-virus-sabah-suspends-flights-from-china-malaysia-12371194,30/01/2020 20:06,Channel News Asia,auto
329,South Korea reports local human-to-human virus transmission,https://www.channelnewsasia.com/news/asia/wuhan-virus-south-korea-local-transmission-human-12371292,30/01/2020 20:12,Channel News Asia,auto
330,"Wuhan virus: 3 new cases confirmed in Singapore, bringing tally to 13",https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-new-confirmed-cases-13-12369838,30/01/2020 21:02,Channel News Asia,auto
331,"This Clip-On Mask Is Apparently More Effective Than Surgical Masks At Busting Viruses, But It’s Currently Sold Out",http://www.8days.sg/8days/liveandlearn/vanityandhealth/this-clip-on-mask-is-apparently-more-effective-than-surgical-12371286,30/01/2020 21:42,Channel News Asia,auto
332,"POFMA temporary exemptions to be lifted, move 'critical' given evolving coronavirus situation: MCI",https://www.channelnewsasia.com/news/singapore/wuhan-virus-pofma-temporary-exemptions-lifted-mci-12371666,30/01/2020 22:30,Channel News Asia,auto
333,"Wuhan virus death toll rises to 170, more than 8,000 infected",https://www.channelnewsasia.com/news/asia/wuhan-virus-death-toll-rises-to-170-more-than-8-000-infected-12371810,30/01/2020 22:54,Channel News Asia,auto
334,Indian smartphone makers fear supply disruptions due to China virus,https://www.channelnewsasia.com/news/business/indian-smartphone-makers-fear-supply-disruptions-due-to-china-virus-12371926,30/01/2020 23:37,Channel News Asia,auto
335,Holiday spots in southern Thailand face hard times after coronavirus outbreak,https://www.channelnewsasia.com/news/asia/holiday-spots-southern-thailand-hard-times-coronavirus-outbreak-12371946,31/01/2020 01:57,Channel News Asia,auto
336,"US confirms first human spread of Wuhan coronavirus, tells citizens 'do not travel' to China",https://www.channelnewsasia.com/news/world/wuhan-virus-us-first-person-human-coronavirus-transmission-12372262,31/01/2020 02:28,Channel News Asia,auto
337,WHO declares international emergency over Wuhan virus,https://www.channelnewsasia.com/news/world/wuhan-virus-who-international-emergency-declare-12372372,31/01/2020 03:59,Channel News Asia,auto
338,Italy lets passengers off cruise ship after Wuhan virus scare,https://www.channelnewsasia.com/news/world/wuhan-virus-italy-cruise-ship-lockdown-12372508,31/01/2020 05:51,Channel News Asia,auto
339,Health workers may not use hand sanitiser properly: Study,https://www.channelnewsasia.com/news/world/health-workers-may-not-use-hand-sanitiser-properly-study-12372392,31/01/2020 06:02,Channel News Asia,auto
340,"Travel agencies see cancellations, temporarily suspend trips to China over Wuhan virus",https://www.channelnewsasia.com/news/singapore/wuhan-virus-china-trips-travel-agencies-cancellations-12370088,31/01/2020 06:18,Channel News Asia,auto
341,Wuhan virus: Johor steps up precautions as tourism sector braces for impact,https://www.channelnewsasia.com/news/asia/wuhan-virus-johor-tourism-sector-malaysia--12369062,31/01/2020 06:18,Channel News Asia,auto
342,"Commentary: Wuhan virus – how prepared is your company? What gets green, amber and red rankings",https://www.channelnewsasia.com/news/commentary/wuhan-virus-how-prepared-your-company-work-flexible-continuity-12369936,31/01/2020 06:18,Channel News Asia,auto
343,Explainer: Rapid spread of China coronavirus fuels global alarm,https://www.channelnewsasia.com/news/world/explainer--rapid-spread-of-china-coronavirus-fuels-global-alarm-12372506,31/01/2020 06:45,Channel News Asia,auto
