index,headline,source_url,publish_date,publisher
12,"Novel coronavirus: Lawrence Wong explains why there is no need to stockpile toilet paper, other necessities | Video",https://www.channelnewsasia.com/news/singapore/novel-coronavirus-lawrence-wong-explains-why-there-is-no-need-to-12416408,2020-02-10,Channel News Asia
13,Novel coronavirus in Singapore: What we know about the patients who have fully recovered,https://www.channelnewsasia.com/news/singapore/coronavirus-singapore-fully-recovered-patients-list-12416232,2020-02-10,Channel News Asia
14,HSBC Women's golf in Singapore cancelled because of coronavirus,https://www.channelnewsasia.com/news/sport/wuhan-virus-hsbc-womens-golf-cancelled-12416324,2020-02-10,Channel News Asia
15,"Malaysia confirms sixth citizen case of coronavirus, man worked in Macau before coming home unwell",https://www.channelnewsasia.com/news/asia/coronavirus-malaysia-confirms-sixth-citizen-case-macau-12415998,2020-02-10,Channel News Asia
16,China coronavirus death toll surpasses 900,https://www.channelnewsasia.com/news/asia/wuhan-virus-china-death-toll-12415512,2020-02-10,Channel News Asia
17,Commentary: Novel coronavirus outbreak weighs heavily on global economy,https://www.channelnewsasia.com/news/commentary/novel-coronavirus-impact-businesses-global-economy-chains-12412560,2020-02-10,Channel News Asia
18,"In French Alpine village, families line up for coronavirus tests",https://www.channelnewsasia.com/news/world/wuhan-virus-coronavirus-france-briton-12414136,2020-02-10,Channel News Asia
19,Second flight bringing Singaporeans from Wuhan lands; medical screening and quarantine for 174 passengers | Video,https://www.channelnewsasia.com/news/singapore/second-flight-bringing-singaporeans-from-wuhan-lands-medical-12413986,2020-02-09,Channel News Asia
20,Singapore Airshow organiser to limit public day tickets amid coronavirus concerns | Video,https://www.channelnewsasia.com/news/singapore/singapore-airshow-organiser-to-limit-public-day-tickets-amid-12413982,2020-02-09,Channel News Asia
21,"Church linked to possible coronavirus cluster engaged cleaning company to disinfect premises, will suspend meetings | Video",https://www.channelnewsasia.com/news/singapore/church-linked-to-possible-coronavirus-cluster-engaged-cleaning-12414054,2020-02-09,Channel News Asia
22,"Return of 'sense of normalcy' observed at supermarkets and shops, say ministers | Video",https://www.channelnewsasia.com/news/singapore/return-of-sense-of-normalcy-observed-at-supermarkets-and-shops-12413984,2020-02-09,Channel News Asia
23,China offers US$43b boost to firms fighting novel coronavirus,https://www.channelnewsasia.com/news/business/wuhan-virus-coronavirus-china-funds-12413792,2020-02-09,Channel News Asia
24,6 new coronavirus cases found on Japan cruise ship,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-japan-cruise-ship-12413680,2020-02-09,Channel News Asia
25,"Coronavirus outbreak: 3 new cases confirmed in Singapore, 4 more discharged",https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singapore-new-confirmed-cases-feb-9-12412622,2020-02-09,Channel News Asia
26,Fourth case of coronavirus found in UK; patient linked to Briton who had been in Singapore,https://www.channelnewsasia.com/news/world/wuhan-coronavirus-uk-new-confirmed-case-france-12413670,2020-02-09,Channel News Asia
27,"Manpower ministry revokes 4 work passes for Leave of Absence breaches, suspends employer privileges",https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singapore-loa-breach-work-pass-12413478,2020-02-09,Channel News Asia
