index,headline,source_url,publish_date,publisher
135,"Novel coronavirus: Malaysia confirms 16th case, mother of existing patient's friend",https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-malaysia-16-cases-12411018,08-02-2020 22:15:49,Channel News Asia
136,Second flight bringing Singaporeans back from Wuhan to return on Sunday,https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singaporeans-return-wuhan-hubei-mfa-sunday-12411370,08-02-2020 21:29:28,Channel News Asia
137,"‘Buy what you need, no need to create your own stockpile’: FairPrice Group CEO",https://www.channelnewsasia.com/news/singapore/fairprice-buy-what-you-need-no-need-stockpile-seah-kian-peng-12411086,08-02-2020 20:20:37,Channel News Asia
138,Five Britons in French ski resort catch coronavirus after contact with man who had been in Singapore,https://www.channelnewsasia.com/news/world/wuhan-virus-five-britons-french-ski-resort-coronavirus-singapore-12411224,08-02-2020 18:57:25,Channel News Asia
139,"PM Lee urges Singapore to take courage amid coronavirus outbreak, see through stressful time together",https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-lee-hsien-loong-singapore-courage-12411082,08-02-2020 18:00:09,Channel News Asia
140,"China turns to AI, data in fight against virus",https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-technology-data-12410368,08-02-2020 16:18:20,Channel News Asia
141,"UAE confirms 2 new coronavirus cases, bringing total to 7",https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-uae-2-new-cases-total-7-12410884,08-02-2020 16:17:20,Channel News Asia
142,Family or job? Tough decisions for Hong Kong border commuters,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-china-hong-kong-border-commuters-12410540,08-02-2020 15:55:32,Channel News Asia
143,Thailand reports 7 new coronavirus cases: Health ministry,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-thailand-cases-12410690,08-02-2020 14:55:47,Channel News Asia
144,"Novel coronavirus claims first foreign victims as US citizen, Japanese man die in Wuhan",https://www.channelnewsasia.com/news/asia/wuhan-virus-us-japan-die-coronavirus-china-12410562,08-02-2020 13:41:26,Channel News Asia
145,82% of coronavirus cases reported by China are 'mild': WHO,https://www.channelnewsasia.com/news/asia/wuhan-virus-who-coronavirus-mild-cases-12410438,08-02-2020 12:37:18,Channel News Asia
146,Three more coronavirus cases found on Japan cruise ship; total now 64,https://www.channelnewsasia.com/news/asia/wuhan-virus-japan-cruise-ship-coronavirus-passengers-12410150,08-02-2020 11:08:09,Channel News Asia
147,'I thought I had the common cold': Singapore's second coronavirus patient on her experience,https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singapore-discharged-patient-12410070,08-02-2020 10:32:02,Channel News Asia
148,Hong Kong starts quarantine for mainland China arrivals,https://www.channelnewsasia.com/news/asia/hong-kong-quarantine-wuhan-coronavirus-china-12409574,08-02-2020 08:52:20,Channel News Asia
149,"Coronavirus death toll surges past 700, exceeding SARS toll in China and Hong Kong",https://www.channelnewsasia.com/news/asia/wuhan-virus-death-toll-china-feb-8-12407618,08-02-2020 06:42:49,Channel News Asia
150,Apple to delay reopening of retail stores in China,https://www.channelnewsasia.com/news/business/apple-to-delay-reopening-of-retail-stores-in-china-12408952,08-02-2020 06:16:01,Channel News Asia
151,"Commentary: Amid gloomy outlook, Hong Kong wrestles with novel coronavirus. But it’s surprisingly resilient",https://www.channelnewsasia.com/news/commentary/wuhan-coronavirus-hong-kong-economy-protests-carrie-lam-china-12402160,08-02-2020 06:00:51,Channel News Asia
152,Commentary: Protecting public health is key in novel coronavirus fight but we must also tackle xenophobia,https://www.channelnewsasia.com/news/commentary/wuhan-coronavirus-racism-xenophobia-chinese-prc-comments-12404550,08-02-2020 06:00:43,Channel News Asia
153,Facebook warns of hit to Oculus production from cornonavirus,https://www.channelnewsasia.com/news/business/facebook-warns-of-hit-to-oculus-production-from-cornonavirus-12408692,08-02-2020 05:20:36,Channel News Asia
154,"US offers US$100 million to China, others to fight coronavirus",https://www.channelnewsasia.com/news/asia/wuhan-virus-united-states-china-100-million-12408324,08-02-2020 03:49:48,Channel News Asia
155,New coronavirus infected 40 staff members in single Wuhan hospital: Study,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-study-infected-hospital-staff-12408142,08-02-2020 02:44:40,Channel News Asia
156,Lockheed Martin pulls out of Singapore Airshow over coronavirus concerns,https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-singapore-airshow-lockheed-martin-12407710,08-02-2020 00:36:13,Channel News Asia
157,Coronavirus puts Shanghai into a coma,https://www.channelnewsasia.com/news/asia/coronavirus-puts-shanghai-china-into-coma-12407578,07-02-2020 23:57:56,Channel News Asia
158,"Melco abandons Crown stake purchase, first major deal dropped due to coronavirus",https://www.channelnewsasia.com/news/business/melco-abandons-crown-stake-purchase-first-major-deal-dropped-due-12407036,07-02-2020 23:01:36,Channel News Asia
159,"No need to rush for supplies, says Chan Chun Sing, amid reports of surge in demand",https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-groceries-supplies-ntuc-sheng-siong-12406906,07-02-2020 22:34:02,Channel News Asia
160,China's coronavirus epicentre Hubei speeds testing after complaints,https://www.channelnewsasia.com/news/asia/china-coronavirus-epicentre-hubei-speeds-testing-after-complaint-12407246,07-02-2020 22:06:07,Channel News Asia
161,First Canadian novel coronavirus evacuees land in Ontario: Report,https://www.channelnewsasia.com/news/world/wuhan-virus-coronavirus-canada-evacuation-china-12406648,07-02-2020 20:38:21,Channel News Asia
162,"Global shortage of masks, protective equipment against coronavirus: WHO chief",https://www.channelnewsasia.com/news/world/wuhan-coronavirus-world-masks-shortage-who-12406572,07-02-2020 19:57:19,Channel News Asia
163,"Hong Kong unveils novel coronavirus quarantine plans, with jail for dodgers",https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-hong-kong-quarantine-12406438,07-02-2020 19:42:49,Channel News Asia
164,Taiwan to suspend most flights to mainland China to control novel coronavirus,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-taiwan-flights-china-12406288,07-02-2020 19:12:13,Channel News Asia
165,"Thaipusam celebration, Singapore Airshow to go on: Lawrence Wong",https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-thaipusam-celebration-singapore-airshow-12406190,07-02-2020 18:39:41,Channel News Asia
166,China state planner to increase food supplies to coronavirus-hit Hubei province,https://www.channelnewsasia.com/news/asia/china-planner-increase-food-supply-coronavoirus-hubei-wuhan-12405158,07-02-2020 18:33:40,Channel News Asia
167,Precautionary measures stepped up at Victoria Junior College after teacher tests positive for novel coronavirus,https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-vjc-teacher-12405742,07-02-2020 18:29:48,Channel News Asia
168,"Chinese aerobatics team took ‘stringent’ health tests, also concerned about coronavirus in Singapore: Ng Eng Hen",https://www.channelnewsasia.com/news/singapore/ng-eng-hen-china-ba-yi-coronavirus-airshow-12405648,07-02-2020 18:05:10,Channel News Asia
169,"Novel coronavirus: 3 new patients in Singapore with no China travel, link to existing cases",https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-moh-new-cases-feb-7-12405040,07-02-2020 17:27:16,Channel News Asia
170,"Coronavirus outbreak: Singapore raises DORSCON level to Orange; schools to suspend inter-school, external activities",https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-dorscon-orange-singapore-risk-assessment-12405180,07-02-2020 17:26:41,Channel News Asia
171,What you need to know about additional precautionary measures under DORSCON Orange ,https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-dorscon-12405178,07-02-2020 17:26:16,Channel News Asia
172,Pangolin identified as potential link for novel coronavirus spread,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-pangolin-potential-link-host-wild-animals-12405542,07-02-2020 17:17:19,Channel News Asia
173,Thai minister says kick out 'Western' tourists not wearing face masks,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-thailand-western-tourism-face-masks-kick-out-12405308,07-02-2020 16:50:13,Channel News Asia
174,5 Singaporeans on quarantined cruise ship off Japan,https://www.channelnewsasia.com/news/singapore/coronavirus-singaporeans-quarantined-cruise-ship-japan-princess-12405076,07-02-2020 16:35:43,Channel News Asia
175,"Novel coronavirus: Malaysia confirms 1 more case, Wuhan woman was in Singapore with family",https://www.channelnewsasia.com/news/asia/malaysia-wuhan-coronavirus-chinese-national-singapore-15-cases-12405142,07-02-2020 16:14:09,Channel News Asia
176,Burberry says coronavirus hurting luxury demand,https://www.channelnewsasia.com/news/business/wuhan-coronavirus-hurting-luxury-demand-burberry-china-tourists-12405162,07-02-2020 16:01:25,Channel News Asia
177,Taiwan says coronavirus couple likely infected on Hong Kong flight to Italy,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-taiwan-couple-infected-hong-kong-flight-italy-12405134,07-02-2020 16:01:09,Channel News Asia
178,"Firms must keep transforming even as they brace for hit from coronavirus, says Enterprise Singapore",https://www.channelnewsasia.com/news/business/firms-must-keep-transforming-even-as-they-brace-for-hit-from-12405032,07-02-2020 15:55:42,Channel News Asia
179,Malaysia’s durian industry stung by low prices as coronavirus outbreak affects demand from China,https://www.channelnewsasia.com/news/asia/malaysia-wuhan-coronavirus-durian-china-demand-musang-king-12404526,07-02-2020 15:38:29,Channel News Asia
180,In sickness and in health: Mass wedding defies coronavirus fears,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-south-korea-mass-wedding-unification-church-12404928,07-02-2020 15:31:33,Channel News Asia
181,"Hong Kong Airlines to cut 400 jobs, ask employees to take unpaid leave",https://www.channelnewsasia.com/news/business/wuhan-coronavirus-hong-kong-airlines-job-cuts-12405082,07-02-2020 15:25:34,Channel News Asia
182,Four overseas cases of novel coronavirus linked to Singapore: Here’s what we know,https://www.channelnewsasia.com/news/singapore/four-overseas-cases-of-novel-coronavirus-linked-to-singapore-12404674,07-02-2020 15:21:04,Channel News Asia
183,CNA debunks fake tweet announcing school closure due to coronavirus outbreak,https://www.channelnewsasia.com/news/singapore/cna-debunks-fake-tweet-announcing-school-closure-due-to-12404934,07-02-2020 14:43:36,Channel News Asia
184,Trump tells Xi he has 'confidence' in China battling coronavirus,https://www.channelnewsasia.com/news/asia/wuhan-virus-china-donald-trump-12404786,07-02-2020 14:10:13,Channel News Asia
185,Singapore to work closely with China to battle coronavirus threat: DPM Heng,https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singapore-work-china-heng-swee-keat-12404784,07-02-2020 14:08:07,Channel News Asia
186,Schools issued with coronavirus teaching package ,https://www.channelnewsasia.com/news/singapore/schools-issued-with-coronavirus-teaching-package-12404424,07-02-2020 13:00:31,Channel News Asia
187,29th coronavirus case visited Seletar clinic before being sent to hospital,https://www.channelnewsasia.com/news/singapore/29th-coronavirus-case-visited-seletar-clinic-before-being-sent-12404302,07-02-2020 12:01:41,Channel News Asia
188,Malaysia to extend travel ban to all Chinese provinces under lockdown amid coronavirus outbreak,https://www.channelnewsasia.com/news/asia/malaysia-travel-ban-china-provinces-lockdown-wuhan-coronavirus-12404030,07-02-2020 11:28:42,Channel News Asia
189,"MHA to look into 'racist, xenophobic' remarks by religious teacher over coronavirus: Shanmugam",https://www.channelnewsasia.com/news/singapore/mha-wuhan-virus-shanmugam-abdul-halim-racist-remarks-12403812,07-02-2020 11:23:09,Channel News Asia
190,Honda to keep vehicle plants in Wuhan suspended through Feb 13,https://www.channelnewsasia.com/news/business/honda-to-keep-vehicle-plants-in-wuhan-suspended-through-feb-13-12404200,07-02-2020 11:20:38,Channel News Asia
191,Versace is the latest fashion house to donate in fight against novel coronavirus,https://www.channelnewsasia.com/news/cna-luxury/obsessions/versace-donates-to-wuhan-coronavirus-12403750,07-02-2020 11:08:03,Channel News Asia
192,"Toyota keeps China plant output stopped through Feb 16 as coronavirus hits supply, logistics",https://www.channelnewsasia.com/news/business/wuhan-coronavirus-china-toyota-output-feb-16-supply-logistics-12404072,07-02-2020 11:00:33,Channel News Asia
193,"Taiwan, China argue over flights for stranded Taiwanese in Wuhan",https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-taiwan-china-argue-flights-for-stranded-hubei-12403732,07-02-2020 10:58:37,Channel News Asia
194,Third confirmed coronavirus case in Britain attended meeting in Singapore,https://www.channelnewsasia.com/news/world/third-wuhan-coronavirus-case-britain-travelled-singapore-12403710,07-02-2020 10:29:57,Channel News Asia
195,"Singaporeans who want to return from Hubei should contact MFA, embassy",https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singaporeans-return-wuhan-hubei-mfa-embassy-12403660,07-02-2020 09:59:50,Channel News Asia
196,First Canada airlift from Wuhan to land Friday,https://www.channelnewsasia.com/news/world/wuhan-coronavirus-canada-airlift-evacuation-china-diplomacy-12403370,07-02-2020 09:50:58,Channel News Asia
197,Another 41 on cruise liner off Japan have new coronavirus,https://www.channelnewsasia.com/news/asia/wuhan-virus-japan-cruise-ship-diamond-princess-12403538,07-02-2020 08:52:46,Channel News Asia
198,"China coronavirus death toll hits 636, more than 30,000 infections",https://www.channelnewsasia.com/news/asia/wuhan-virus-death-toll-china-12403344,07-02-2020 06:41:47,Channel News Asia
199,DORSCON: What you need to know about the framework that guides Singapore's pandemic response,https://www.channelnewsasia.com/news/singapore/dorscon-coronavirus-singapore-pandemic-response-need-to-know-12364618,07-02-2020 06:33:43,Channel News Asia
200,Novel coronavirus kills Chinese doctor who first warned of it,https://www.channelnewsasia.com/news/asia/wuhan-virus-doctor-chinese-kills-warns-12403322,07-02-2020 06:31:30,Channel News Asia
201,'Steady wave' of fake news on coronavirus in the region: Facebook fact-checker,https://www.channelnewsasia.com/news/singapore/fake-news-wuhan-coronavirus-facebook-fact-checker-pofma-12400638,07-02-2020 06:20:18,Channel News Asia
202,Commentary: Never mind the scepticism - Indonesia has no cases of the novel coronavirus,https://www.channelnewsasia.com/news/commentary/indonesia-no-cases-wuhan-virus-12400798,07-02-2020 06:18:43,Channel News Asia
203,Commentary: China’s coronavirus lockdown on cities was necessary. But there are more important lessons,https://www.channelnewsasia.com/news/commentary/china-wuhan-coronavirus-lockdown-cities-working-quarantine-effe-12400400,07-02-2020 06:17:45,Channel News Asia
204,Global automaker supplies threatened by China coronavirus crisis,https://www.channelnewsasia.com/news/business/global-automaker-supplies-threatened-by-china-coronavirus-crisis-12403262,07-02-2020 05:41:24,Channel News Asia
205,It's too early to say coronavirus peaking in China: WHO,https://www.channelnewsasia.com/news/world/wuhan-coronavirus-peaking-in-china-who-12402394,07-02-2020 03:30:01,Channel News Asia
206,"Coronavirus evacuees encounter road blocks, red tape on way out",https://www.channelnewsasia.com/news/world/coronavirus-evacuees-encounter-road-blocks--red-tape-on-way-out-12402490,07-02-2020 02:04:04,Channel News Asia
207,"Chinese aerobatics team will go for regular temperature, health monitoring while in Singapore: MINDEF",https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singapore-airshow-ba-yi-china-12402302,07-02-2020 00:40:07,Channel News Asia
208,Coronavirus impact on financial markets and economies,https://www.channelnewsasia.com/news/business/coronavirus-impact-on-financial-markets-and-economies-12402404,07-02-2020 00:10:47,Channel News Asia
209,China says UK virus advice to citizens an 'overreaction',https://www.channelnewsasia.com/news/world/wuhan-virus-coronavirus-china-uk-overreaction-12402360,06-02-2020 23:53:29,Channel News Asia
210,Britain confirms third case of novel coronavirus,https://www.channelnewsasia.com/news/world/wuhan-virus-coronavirus-uk-cases-12402130,06-02-2020 22:21:19,Channel News Asia
211,Condition worsens for 2 coronavirus patients in Singapore: MOH,https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singapore-patient-condition-worsened-12402084,06-02-2020 22:04:31,Channel News Asia
212,"Singapore confirms 2 more coronavirus cases, including 1 who attended Grand Hyatt meeting",https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-singapore-cases-number-12401016,06-02-2020 21:52:06,Channel News Asia
213,Chinese city accused of stealing masks from hard-hit neighbour,https://www.channelnewsasia.com/news/asia/wuhan-virus-chinese-city-stealing-masks-12401916,06-02-2020 20:06:16,Channel News Asia
214,"Dozens of trade fairs, conferences postponed amid novel coronavirus fears",https://www.channelnewsasia.com/news/business/wuhan-virus-coronavirus-china-fairs-conferences-12401852,06-02-2020 19:49:46,Channel News Asia
215,French drugmaker Sanofi working on coronavirus initiative,https://www.channelnewsasia.com/news/business/wuhan-virus-coronavirus-drug-sanofi-12401760,06-02-2020 19:25:04,Channel News Asia
216,Citibank cancels annual investor conference in Singapore over coronavirus outbreak,https://www.channelnewsasia.com/news/business/wuhan-viruscitibank-cancels-annual-investor-conference-singapore-12401714,06-02-2020 19:11:59,Channel News Asia
217,Commentary: Novel coronavirus turns 2020 into a bleak year for Asian airlines,https://www.channelnewsasia.com/news/commentary/impact-of-wuhan-virus-on-airlines-12400726,06-02-2020 18:02:17,Channel News Asia
218,Employers must notify MOM of workers returning from China ahead of leave of absence,https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-leave-absence-financial-support-staff-loa-12401360,06-02-2020 17:50:03,Channel News Asia
219,Relief measures announced for food delivery riders quarantined for coronavirus,https://www.channelnewsasia.com/news/singapore/wuhan-virus-relief-measures-for-food-delivery-riders-quarantined-12401364,06-02-2020 17:35:00,Channel News Asia
220,Taiwan says China feeding WHO wrong information about virus cases on island,https://www.channelnewsasia.com/news/asia/wuhan-virus-taiwan-china-who-information-cases-12401450,06-02-2020 17:27:38,Channel News Asia
221,"First locally transmitted case of novel coronavirus in Malaysia, total cases rise to 14",https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-malaysia-locally-transmitted-12401166,06-02-2020 16:21:34,Channel News Asia
222,WHO investigates Singapore conference linked to foreign coronavirus spread,https://www.channelnewsasia.com/news/world/wuhan-coronavirus-who-singapore-hyatt-conference-malaysia-korea-12400518,06-02-2020 15:57:46,Channel News Asia
223,What we know about the 5 families among Singapore's confirmed coronavirus cases,https://www.channelnewsasia.com/news/singapore/what-we-know-about-the-5-families-among-singapore-s-confirmed-12400658,06-02-2020 14:22:39,Channel News Asia
224,China may delay annual meeting of parliament due to coronavirus outbreak: Sources,https://www.channelnewsasia.com/news/asia/national-peoples-congress-postpone-session-wuhan-coronavirus-12400782,06-02-2020 14:17:59,Channel News Asia
225,Novel coronavirus: Travel bans upend Chinese lives,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-travel-bans-upend-chinese-lives-tourism-12400770,06-02-2020 14:17:14,Channel News Asia
226,Novel coronavirus could cost Australian universities 'billions',https://www.channelnewsasia.com/news/world/wuhan-coronavirus-cost-australia-universities-billions-china-12400752,06-02-2020 13:41:16,Channel News Asia
227,"Captain, bring me whisky: Spirited plea from virus cruise 'prisoner'",https://www.channelnewsasia.com/news/asia/japan-wuhan-coronavirus-cruise-quarantine-passenger-request-12400670,06-02-2020 13:39:58,Channel News Asia
228,Viral hysteria: Hong Kong panic buying sparks run on toilet paper,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-hong-kong-panic-buying-shortage-toilet-paper-12400600,06-02-2020 13:02:31,Channel News Asia
229,Hong Kong checks quarantined ship for novel coronavirus as medical workers escalate strikes,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-hong-kong-quarantine-ship-world-dream-taiwan-12400510,06-02-2020 12:39:30,Channel News Asia
230,Chinese players will not be banned from events due to coronavirus: Badminton World Federation ,https://www.channelnewsasia.com/news/sport/wuhan-coronavirus-badminton-chinese-players-not-banned-events-12400486,06-02-2020 12:10:27,Channel News Asia
231,Workers making iPhones in central China plant to be quarantined over coronavirus ,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronaviru-iphones-central-china-foxconn-quarantined-12400402,06-02-2020 11:49:22,Channel News Asia
232,Ten more on cruise ship off Japan have new coronavirus: Local media,https://www.channelnewsasia.com/news/asia/wuhan-virus-cruise-ship-japan-infected-12399872,06-02-2020 08:21:32,Channel News Asia
233,China coronavirus death toll rises to 563,https://www.channelnewsasia.com/news/asia/china-coronavirus-death-toll-rises-to-563-12399726,06-02-2020 06:50:06,Channel News Asia
234,'The kampung spirit is still alive': Punggol residents step up amid coronavirus outbreak,https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singapore-virus-punggol-kampung-spirit-12397614,06-02-2020 06:30:41,Channel News Asia
235,Commentary: Are we overreacting to the novel coronavirus?,https://www.channelnewsasia.com/news/commentary/wuhan-coronavirus-china-sars-epidemic-outbreak-media-overreact-12394674,06-02-2020 06:29:21,Channel News Asia
236,Commentary: Looks like containment of novel coronavirus not as effective as we had hoped,https://www.channelnewsasia.com/news/commentary/wuhan-coronavirus-quarantine-lockdown-containment-mitigation-how-12394178,06-02-2020 06:28:39,Channel News Asia
237,Drugmakers see long road ahead in coronavirus vaccine race,https://www.channelnewsasia.com/news/world/drugmakers-see-long-road-ahead-in-coronavirus-vaccine-race-12399552,06-02-2020 05:05:07,Channel News Asia
238,Gates Foundation pledges US$100m for coronavirus response,https://www.channelnewsasia.com/news/world/wuhan-coronavirus-bill-gates-foundation-donation-100-million-12399060,06-02-2020 01:46:09,Channel News Asia
239,"What we know about the 4 new coronavirus cases in Singapore, including 6-month-old baby",https://www.channelnewsasia.com/news/singapore/wuhan-virus-singapore-coronavirus-new-cases-baby-12399000,06-02-2020 00:29:01,Channel News Asia
240,WHO issues appeal for US$675 million to fight novel coronavirus,https://www.channelnewsasia.com/news/world/who-issues-appeal-million-fight-novel-coronavirus-12399066,06-02-2020 00:03:51,Channel News Asia
241,Chinese aerobatics team to perform at Singapore Airshow after 'careful consideration' by authorities,https://www.channelnewsasia.com/news/singapore/aerobatics-team-china-ba-yi-august-1st-airshow-wuhan-coronavirus-12398516,05-02-2020 23:47:25,Channel News Asia
242,"More than 100 people attended meeting at Grand Hyatt Singapore linked to Malaysia, South Korea coronavirus cases",https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-grand-hyatt-meeting-malaysia-korea-12398310,05-02-2020 23:30:04,Channel News Asia
243,Hundreds of US evacuees under coronavirus quarantine at military bases,https://www.channelnewsasia.com/news/world/us-evacute-wuhan-coronavirus-flight-california-air-base-12398406,05-02-2020 23:20:07,Channel News Asia
244,'Fragile' Africa prepares for high risk of coronavirus spread,https://www.channelnewsasia.com/news/world/fragile-africa-prepare-high-risk-coronavirus-spread-12398528,05-02-2020 23:03:11,Channel News Asia
245,"Coronavirus outbreak: 6-month-old baby among 4 new cases in Singapore, 3 of them linked to local transmission cluster ",https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-singapore-number-cases-12395928,05-02-2020 22:26:55,Channel News Asia
246,Coronavirus outbreak: Malaysia to bring home civil servants from China,https://www.channelnewsasia.com/news/asia/coronavirus-malaysia-bring-home-civil-servants-from-china-12398126,05-02-2020 22:09:12,Channel News Asia
247,Thousands of Chinese tourists stranded in Bali after flights suspended,https://www.channelnewsasia.com/news/asia/china-tourist-stranded-bali-flight-cancel-coronavirus-12398212,05-02-2020 21:49:56,Channel News Asia
248,Brazil's lower house of Congress approves coronavirus quarantine bill,https://www.channelnewsasia.com/news/world/brazil-congress-lower-house-approves-coronavirus-quarantine-bill-12397994,05-02-2020 20:17:10,Channel News Asia
249,Olympics: China coronavirus spread could throw cold water on 2020 Games - Chief,https://www.channelnewsasia.com/news/sport/olympics-china-coronavirus-spread-2020-games-12397888,05-02-2020 19:59:33,Channel News Asia
250,"Singapore Red Cross raises more than S$100,000 in public donations to help communities in China affected by coronavirus",https://www.channelnewsasia.com/news/singapore/singapore-red-cross-wuhan-coronavirus-public-donations-china-12397716,05-02-2020 19:45:51,Channel News Asia
251,"Deep cleaning measures at Grand Hyatt hotel linked to Malaysian, South Korean coronavirus cases",https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-grand-hyatt-deep-clean-12397284,05-02-2020 19:29:37,Channel News Asia
252,Coronavirus outbreak: Johor to suspend all state-organised events in February,https://www.channelnewsasia.com/news/asia/wuhan-virus-outbreak-johor-to-suspend-all-mass-gathering-events-12397508,05-02-2020 19:05:34,Channel News Asia
253,Airbus closes China plant due to coronavirus,https://www.channelnewsasia.com/news/business/airbus-closes-china-plant-wuhan-coronavirus-12397662,05-02-2020 18:56:28,Channel News Asia
254,"Mothers may pass novel coronavirus to unborn children, say Chinese doctors",https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-pregnant-women-baby-12397512,05-02-2020 18:47:09,Channel News Asia
255,"Data suggests novel coronavirus infections under-reported, exaggerating fatality rate",https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-death-rate-cases-12397358,05-02-2020 18:25:51,Channel News Asia
256,Malaysian journalist charged over China coronavirus posts,https://www.channelnewsasia.com/news/asia/malaysian-journalist-charged-over-china-coronavirus-posts-12397286,05-02-2020 18:11:48,Channel News Asia
257,Thai taxi driver who had coronavirus tells Wuhan to keep fighting,https://www.channelnewsasia.com/news/asia/thailand-taxi-driver-coronavirus-tells-wuhan-keep-fighting-12397170,05-02-2020 18:01:11,Channel News Asia
258,Coronavirus outbreak: Britain charters final Wuhan evacuation flight,https://www.channelnewsasia.com/news/world/coronavirus-outbreak-britain-charters-final-wuhan-evacuation-12396692,05-02-2020 17:25:40,Channel News Asia
259,Coronavirus outbreak: Hong Kong to quarantine all arrivals from mainland China,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-hong-kong-quarantine-mainland-china-visitors-12396568,05-02-2020 17:11:47,Channel News Asia
260,Two Malaysians evacuated from Wuhan tested positive for novel coronavirus,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-malaysia-two-positive-evacuated-12396282,05-02-2020 17:03:14,Channel News Asia
261,"Wilted flowers, empty cafes: China's small businesses bear coronavirus costs",https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-china-small-business-bear-costs-shut-down-12396266,05-02-2020 16:53:06,Channel News Asia
262,Vietnam setting up field hospitals for possible coronavirus influx,https://www.channelnewsasia.com/news/asia/vietnam-set-up-field-hospitals-coronavirus-influx-12396242,05-02-2020 16:13:26,Channel News Asia
263,China lab seeks patent on use of Gilead's coronavirus treatment,https://www.channelnewsasia.com/news/business/china-lab-patent-gilead-coronavirus-treatment-12396008,05-02-2020 15:50:16,Channel News Asia
264,"Cathay Pacific asks 27,000 employees to take unpaid leave as coronavirus outbreak hit demand",https://www.channelnewsasia.com/news/asia/hong-kong-airline-cathay-ask-staff-take-unpaid-leave-coronavirus-12395946,05-02-2020 15:26:41,Channel News Asia
265,More Chinese cities shut down as novel coronavirus death toll rises,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-more-china-cities-shut-hangzhou-zhejiang-hubei-12395706,05-02-2020 15:06:19,Channel News Asia
266,Town councils step up cleaning at high human traffic areas to counter coronavirus,https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-virus-enhanced-cleaning-masagos-nea-12395526,05-02-2020 15:01:23,Channel News Asia
267,Hong Kong conducts health checks on cruise ship denied Taiwan docking,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-hong-kong-taiwan-cruise-ship-12395546,05-02-2020 14:30:50,Channel News Asia
268,Tokyo Olympic boss 'extremely worried' about deadly virus ,https://www.channelnewsasia.com/news/sport/tokyo-olympic-boss--extremely-worried--about-deadly-virus--12395704,05-02-2020 14:30:18,Channel News Asia
269,Hong Kong medical staff strike for third day as locally transmitted coronavirus cases rise,https://www.channelnewsasia.com/news/asia/hong-kong-medical-staff-strike-wuhan-coronavirus-rise-cases-12395288,05-02-2020 13:43:36,Channel News Asia
270,Last century's epidemics more deadly than today's,https://www.channelnewsasia.com/news/world/wuhan-coronavirus-epidemics-sars-ebola-swine-flu-aids-diseases-12395038,05-02-2020 13:06:30,Channel News Asia
271,"Shortage of face masks in JB amid coronavirus scare, some retailers selling above price ceiling",https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-masks-malaysia-johor-bahru-price-ceiling-12388090,05-02-2020 12:28:43,Channel News Asia
