index,headline,source_url,publish_date,publisher
36,China’s Coronavirus epidemic may peak in mid to late Feb. before plateauing & easing,https://www.mothership.sg/2020/02/china-coronavirus-epidemic-peak/,12-02-2020 07:00:00,Mothership
37,"Chinese military planes enter Taiwan airspace, foreign minister quips they are ‘useless’ against coronavirus",https://www.mothership.sg/2020/02/china-taiwan-jets-intrusion/,12-02-2020 06:24:00,Mothership
38,Coronavirus: 2nd Bangladeshi case worked at same location as 1st Bangladeshi case,https://www.mothership.sg/2020/02/coronavirus-bangladesh-seletar/,12-02-2020 04:57:00,Mothership
39,S’pore coronavirus patient who attended Grand Hyatt meeting discharged just 4 days after confirmation of infection,https://www.mothership.sg/2020/02/discharged-patient/,12-02-2020 04:46:00,Mothership
40,Coronavirus: 35-year-old S’pore PR who works at RWS Casino & lives in JB among 2 new cases,https://www.mothership.sg/2020/02/rws-wuhan-virus/,12-02-2020 04:21:00,Mothership
41,"Coronavirus: 2 more confirmed cases in S’pore, including another Bangladesh National",https://www.mothership.sg/2020/02/singapore-coronavirus-update/,12-02-2020 04:06:00,Mothership
42,STB Chief: No reason for other countries to impose travel advisory on S’pore,https://www.mothership.sg/2020/02/stb-chief-travel-advisory/,12-02-2020 03:30:00,Mothership
43,"Waiter talks about life aboard cruise ship with 3,700 quarantined passengers, working 13-hour days",https://www.mothership.sg/2020/02/quarantine-ship-how/,12-02-2020 03:10:00,Mothership
44,S’porean captures spectacular shot of rainbow arcing across Tanjong Rhu,https://www.mothership.sg/2020/02/rainbow-tanjong-rhu/,12-02-2020 02:42:00,Mothership
45,PM Lee praised by foreign media for helping to allay fears amid coronavirus outbreak,https://www.mothership.sg/2020/02/pm-lee-coronavirus-response-speech-praised/,12-02-2020 02:29:00,Mothership
46,Israel & South Korea advise citizens not to travel to S’pore due to coronavirus outbreak,https://www.mothership.sg/2020/02/israel-south-korea-coronavirus/,12-02-2020 02:16:00,Mothership
47,"SAF deferring non-essential, large scale social activities but no plans to cancel ICT & BMT Graduation Parade",https://www.mothership.sg/2020/02/saf-camp-coronavirus-measures-ict/,12-02-2020 02:00:00,Mothership
48,"S’pore nurses allowed to wear uniform in public, explained",https://www.mothership.sg/2020/02/nurses-singapore-uniform/,12-02-2020 01:33:00,Mothership
49,Cleaners working hard islandwide as S’pore steps up public spaces cleaning,https://www.mothership.sg/2020/02/singapore-cleaners-work-hard-coronavirus/,12-02-2020 01:05:00,Mothership
50,S’pore police looking into video of youth sipping drink in FairPrice supermarket & putting it back,https://www.mothership.sg/2020/02/fairprice-drink-prank/,12-02-2020 00:45:00,Mothership
