index,headline,source_url,publish_date,publisher
138,Grand Hyatt S’pore business meeting attended by 109 people source of M’sia & South Korea coronavirus cases,https://www.mothership.sg/2020/02/wuhan-virus-grand-hyatt-singapore/,"February 6, 07:45 am",Mothership
139,563 dead as China’s coronavirus outbreak continues to claim lives in hardest-hit regions,https://www.mothership.sg/2020/02/china-wuhan-virus-update-feb-6/,"February 6, 07:16 am",Mothership
140,"Cases 19, 27 & 28: The first S’porean family to get coronavirus locally",https://www.mothership.sg/2020/02/singapore-family-wuhan-virus/,"February 6, 12:20 am",Mothership
141,"Newborn baby in China tests positive for coronavirus, infected mother likely the cause",https://www.mothership.sg/2020/02/newborn-baby-china-wuhan-virus-infected-mother/,"February 6, 12:16 am",Mothership
142,"4 more confirmed cases of coronavirus in S’pore, including 6-month-old child of previous cases",https://www.mothership.sg/2020/02/4-more-confirmed-cases-coronavirus/,"February 5, 10:19 pm",Mothership
143,"Lavender cluster PRC tourist group also visited T Galleria, Downtown East & Havelock Rd",https://www.mothership.sg/2020/02/coronavirus-lavender-tourists/,"February 5, 10:14 pm",Mothership
144,VivoCity quashes rumour of coronavirus infection & closure due to disinfection,https://www.mothership.sg/2020/02/vivocity-rumour-coronavirus/,"February 5, 08:58 pm",Mothership
145,Restaurants in Indonesia take bat dishes off menu over coronavirus fears,https://www.mothership.sg/2020/02/indonesia-bat-meat-coronavirus/,"February 5, 07:56 pm",Mothership
146,Hong Kong to quarantine all visitors from mainland China for 14 days,https://www.mothership.sg/2020/02/hong-kong-quarantine-visitors-mainland-china/,"February 5, 07:41 pm",Mothership
147,Canadian man’s attempt to go viral with false coronavirus claim forces Jamaican-bound flight to turn back,https://www.mothership.sg/2020/02/canada-man-coronavirus-prank/,"February 5, 07:40 pm",Mothership
150,"M’sian father, 45, & son, 9, infected with coronavirus on Feb. 5, 2020",https://www.mothership.sg/2020/02/malaysia-father-son-wuhan-virus/,"February 5, 07:13 pm",Mothership
153,Iconic Starbucks outlet at Fullerton Waterboat House now closed as its lease ended,https://www.mothership.sg/2020/02/starbucks-fullerton-waterboat-house-closed/,"February 5, 06:02 pm",Mothership
154,Grand Hyatt S’pore starts ‘deep cleaning measures’ after M’sian guest diagnosed with coronavirus,https://www.mothership.sg/2020/02/grand-hyatt-singapore-cleaning-coronavirus/,"February 5, 05:53 pm",Mothership
155,"Woman smears blood on lift doors in Yishun, town council to take action if vandalism continues",https://www.mothership.sg/2020/02/woman-smear-blood-in-lift-yishun/,"February 5, 05:53 pm",Mothership
156,Hong Kong protesters nominated for Nobel Peace Prize by US lawmakers,https://www.mothership.sg/2020/02/hong-kong-protesters-nobel-peace-prize/,"February 5, 05:29 pm",Mothership
157,NEA lists disinfectants & cleaning products effective against novel coronavirus,https://www.mothership.sg/2020/02/nea-coronavirus-cleaning-products-effective/,"February 5, 05:16 pm",Mothership
158,"Cathay Pacific asks 27,000 staff to take 3 weeks’ unpaid leave in wake of coronavirus outbreak",https://www.mothership.sg/2020/02/coronavirus-cathay-pacific-unpaid-leave/,"February 5, 04:43 pm",Mothership
