index,headline                                                                                                                          ,source_url                                                                                           ,publish_date,publisher
109  ,"Coronavirus: Only 54% of households have collected masks, distribution extended till Feb 29"                                     ,/singapore/health/coronavirus-only-54-of-households-have-collected-masks-distribution-extended-till  ,2020-02-09  ,The Straits Times
110  ,"Maids, employers get coronavirus advisory amid reports of foreign domestic workers denied rest days"                             ,/singapore/maids-employers-get-coronavirus-advisory-amid-reports-of-foreign-domestic-workers-denied  ,2020-02-09  ,The Straits Times
111  ,'I'm not reckless': China courier braves coronavirus to keep city supplied                                                        ,/asia/east-asia/im-not-reckless-china-courier-braves-coronavirus-to-keep-city-supplied               ,2020-02-09  ,The Straits Times
112  ,"Coronavirus: Calmer mood at some supermarkets on Sunday, shelves restocked"                                                      ,/singapore/health/coronavirus-calmer-mood-at-some-supermarkets-on-sunday-shelves-restocked           ,2020-02-09  ,The Straits Times
113  ,"Coronavirus cases in Wuhan may be nearing peak, study finds"                                                                     ,/world/europe/coronavirus-cases-in-wuhan-may-be-nearing-peak-study-finds                             ,2020-02-09  ,The Straits Times
114  ,Malaysia expands China traveller ban as coronavirus spreads                                                                       ,/asia/se-asia/malaysia-expands-china-traveller-ban-as-coronavirus-spreads                            ,2020-02-09  ,The Straits Times
115  ,"Coronavirus: Singapore Airshow public day ticket sales to be cut by more than half, 70 companies withdraw"                       ,/singapore/coronavirus-singapore-airshow-public-day-ticket-sales-to-be-cut-by-more-than-half-70      ,2020-02-09  ,The Straits Times
116  ,Coronavirus: Cabbies and private hire drivers ramp up precautionary measures                                                      ,/singapore/coronavirus-cabbies-and-private-hire-drivers-ramp-up-precautionary-measures               ,2020-02-09  ,The Straits Times
117  ,"Philippines evacuates 30, including infant, from virus-hit Wuhan"                                                                ,/asia/se-asia/philippines-evacuates-30-including-infant-from-virus-hit-wuhan                         ,2020-02-09  ,The Straits Times
118  ,"Coronavirus: Discipline, processes will be strengthened after MOH press release leak, says Chan Chun Sing"                       ,/singapore/health/coronavirus-discipline-processes-will-be-strengthened-after-moh-press-release-leak ,2020-02-09  ,The Straits Times
119  ,Scientists in Singapore part of global race to develop vaccine for new coronavirus                                                ,/world/scientists-in-singapore-part-of-global-race-to-develop-vaccine-for-new-coronavirus            ,2020-02-09  ,The Straits Times
120  ,Coronavirus: Two of five patients who attended Paya Lebar church were not known to the church                                     ,/singapore/health/pastor-of-church-identified-as-potential-new-cluster-cautions-congregants-against  ,2020-02-09  ,The Straits Times
121  ,"FairPrice limits purchases of paper products, rice, instant noodles and vegetables amid coronavirus outbreak"                    ,/singapore/health/fairprice-limits-purchases-of-paper-products-rice-instant-noodles-and-vegetables   ,2020-02-09  ,The Straits Times
122  ,"Coronavirus: Diverse sources, local production ensure S'pore's food supplies apart from national stockpile, says Chan Chun Sing" ,/singapore/coronavirus-diverse-sources-local-production-ensure-spores-food-supplies-apart-from       ,2020-02-09  ,The Straits Times
123  ,"Coronavirus deaths eclipse global toll from Sars, but 'fewer unknowns' now about the virus"                                      ,/world/europe/coronavirus-deaths-eclipse-global-toll-from-sars-but-fewer-unknowns-now-about-the-virus,2020-02-09  ,The Straits Times
124  ,Experts grappling with how to measure coronavirus blow to economy                                                                 ,/business/economy/experts-grappling-with-how-to-measure-coronavirus-blow-to-economy                  ,2020-02-09  ,The Straits Times
125  ,MAS advises banks on additional measures amid higher coronavirus outbreak alert level                                             ,/business/banking/mas-advises-financial-institutions-on-additional-measures-amid-higher-coronavirus  ,2020-02-09  ,The Straits Times
126  ,"Hong Kong protesters, on pause, see coronavirus fuelling their movement"                                                         ,/asia/east-asia/hong-kong-protesters-on-pause-see-coronavirus-fuelling-their-movement                ,2020-02-09  ,The Straits Times
127  ,Flight with 174 Singaporeans evacuated from Wuhan lands at Changi Airport on Sunday morning                                       ,/singapore/health/174-singaporeans-evacuated-from-wuhan-to-land-at-changi-airport-on-sunday-morning  ,2020-02-09  ,The Straits Times
128  ,Coronavirus: China to stagger back to work as deaths surpass Sars                                                                 ,/asia/east-asia/coronavirus-chinas-hubei-province-reports-81-new-deaths-on-feb-8                     ,2020-02-09  ,The Straits Times
129  ,Coronavirus: 'Fake news' network busted in Hungary                                                                                ,/world/europe/coronavirus-fake-news-network-busted-in-hungary                                        ,2020-02-09  ,The Straits Times
130  ,Coronavirus: Britain says evacuation flight leaves Wuhan with over 200 on board                                                   ,/world/europe/britain-says-evacuation-flight-leaves-wuhan-with-over-200-on-board                     ,2020-02-09  ,The Straits Times
131  ,Coronavirus: How contact tracers track down the people at risk of infection                                                       ,/singapore/health/how-contact-tracers-track-down-the-people-at-risk-of-infection                     ,2020-02-09  ,The Straits Times
132  ,Coronavirus: Made-in-Singapore diagnostics test implemented in hospitals here                                                     ,/singapore/health/made-in-singapore-diagnostics-test-implemented-in-hospitals-here                   ,2020-02-09  ,The Straits Times
133  ,Coronavirus: Discharged patient thanks medical team's 'hearts of gold'                                                            ,/singapore/discharged-patient-thanks-medical-teams-hearts-of-gold                                    ,2020-02-09  ,The Straits Times
134  ,Expert: Singapore taking right measures to contain coronavirus                                                                    ,/singapore/health/expert-spore-taking-right-measures-to-contain-coronavirus                          ,2020-02-09  ,The Straits Times
135  ,Coronavirus: Hong Kong residents slam government's poor crisis response                                                           ,/asia/east-asia/hong-kong-residents-slam-govts-poor-crisis-response                                  ,2020-02-09  ,The Straits Times
