index,headline,source_url,publish_date,publisher
1209,Wuhan virus: MOM to reject all new work pass applications for foreign workers from Hubei,/singapore/health/wuhan-virus-mom-to-reject-all-new-work-pass-applications-for-foreign-workers-from,28-01-2020 20:19:00,The Straits Times
1210,Wuhan virus: Chinese President Xi Jinping confident of winning the battle against epidemic,/asia/east-asia/wuhan-virus-chinas-xi-tells-who-hes-confident-of-slaying-devil-virus,28-01-2020 20:11:00,The Straits Times
1211,Wuhan virus: $100 a day for those quarantined; severe penalties for people who flout quarantine orders,/singapore/health/100-a-day-for-those-quarantined-severe-penalties-for-people-who-flout-quarantine,28-01-2020 19:47:00,The Straits Times
1212,Govt debunks fake news linking closure of Woodlands MRT station to Wuhan virus,/singapore/health/wuhan-virus-government-debunks-fake-news-linking-closure-of-woodlands-mrt-to-the,28-01-2020 19:45:00,The Straits Times
1213,"Wuhan virus: PM Lee Hsien Loong calls for calm, urges public not to spread rumours",/singapore/wuhan-virus-pm-lee-calls-for-calm-urges-public-not-to-spread-rumours,28-01-2020 19:33:00,The Straits Times
1214,Wuhan virus: Malaysians' call for ban on tourists from China takes on racial tone,/asia/se-asia/wuhan-virus-malaysians-call-for-ban-on-tourists-from-china-take-racial-tone,28-01-2020 19:14:00,The Straits Times
1215,"Wuhan virus: WHO says it is confident in China's ability to control, contain outbreak",/asia/east-asia/wuhan-virus-who-says-confident-in-chinas-ability-to-control-contain-outbreak,28-01-2020 17:55:00,The Straits Times
1216,"The Big Story: S'pore confirms 2 more Wuhan virus cases, bringing total to 7; drain walkers uncovered",/multimedia/the-big-story-spore-confirms-2-more-wuhan-virus-cases-bringing-total-to-7-drain-walkers,28-01-2020 17:25:00,The Straits Times
1217,Japan reports first domestic case of Wuhan virus infection: A bus driver who ferried Chinese tourists,/asia/east-asia/person-in-japan-who-has-not-visited-wuhan-infected-with-coronavirus,28-01-2020 17:07:00,The Straits Times
1218,South Koreans petition for Chinese to be barred from entry amid virus outbreak,/asia/east-asia/south-korea-petition-calls-for-chinese-to-be-barred-from-entry-amid-virus-outbreak,28-01-2020 16:34:00,The Straits Times
1219,Hong Kong to shut public facilities like football pitches and museums in virus fight,/asia/east-asia/hong-kong-to-shut-public-facilities-like-football-pitches-and-museums-in-virus-fight,28-01-2020 16:27:00,The Straits Times
1220,"Wuhan virus: 2 new confirmed cases in S'pore, bringing total to 7; no entry or transit for new visitors from Hubei",/singapore/wuhan-virus-7-confirmed-cases-in-singapore-no-entry-or-transit-for-new-visitors-with-hubei,28-01-2020 16:15:00,The Straits Times
1221,Wuhan virus: Malaysia beefs up health checks at all international entry points,/asia/se-asia/wuhan-virus-malaysia-says-has-beefed-up-health-checks-at-all-international-entry-points,28-01-2020 15:35:00,The Straits Times
1222,Suspected Wuhan virus case identified at Causeway Point,/singapore/health/raffles-medical-investigates-photo-of-patients-nric-amid-claims-of-wuhan-virus-case,28-01-2020 15:28:00,The Straits Times
1223,China securities regulator calls for investors to assess Wuhan virus situation 'rationally',/business/companies-markets/china-securities-regulator-calls-for-investors-to-assess-wuhan-virus,28-01-2020 15:22:00,The Straits Times
1224,"askST: Photos, videos of medical staff at Compass One not linked to Wuhan virus",/singapore/health/askst-are-photos-videos-of-medical-workers-at-compass-one-related-to-the-wuhan,28-01-2020 14:57:00,The Straits Times
1225,Wuhan virus: Experts say outbreak will last months at least,/asia/east-asia/wuhan-virus-experts-say-outbreak-will-last-months-at-least,28-01-2020 14:53:00,The Straits Times
1226,No virus woes for bitcoin as it climbs to highest since November,/business/companies-markets/no-virus-woes-for-bitcoin-as-it-climbs-to-highest-since-november,28-01-2020 14:48:00,The Straits Times
1227,China complains after Danish newspaper publishes image of Chinese flag with coronavirus,/asia/east-asia/china-complains-after-danish-newspaper-publishes-image-of-chinese-flag-with,28-01-2020 14:47:00,The Straits Times
1228,Wuhan virus: South Korea to send charter flights to evacuate citizens from Wuhan,/asia/east-asia/wuhan-virus-south-korea-to-send-charter-flights-to-evacuate-citizens-from-wuhan,28-01-2020 14:46:00,The Straits Times
1229,"China's Wuhan coronavirus has not mutated in the US, CDC says",/world/united-states/chinas-wuhan-coronavirus-has-not-mutated-in-the-us-cdc-says,28-01-2020 14:41:00,The Straits Times
1230,Wuhan virus: New antivirus spray used in Shanghai emergency wards,/asia/east-asia/wuhan-virus-new-antivirus-spray-used-in-shanghai-emergency-wards,28-01-2020 13:54:00,The Straits Times
1231,Wuhan virus: Thailand to screen arrivals from China as tally of  virus infections hit 14,/asia/se-asia/thailand-confirms-six-more-coronavirus-infections-bringing-its-total-to-14,28-01-2020 13:39:00,The Straits Times
1232,Wuhan virus: Chinese researchers select 30 drug candidates to fight novel coronavirus,/asia/east-asia/wuhan-virus-chinese-researchers-select-30-drug-candidates-to-fight-novel-coronavirus,28-01-2020 13:35:00,The Straits Times
1233,"Wuhan virus: China sends 6,000 medics to Hubei in virus fight, says official",/asia/east-asia/wuhan-virus-china-sends-6000-medics-to-hubei-in-virus-fight-says-official,28-01-2020 13:19:00,The Straits Times
1234,Coronavirus: Pre-schools step up hygiene measures after Chinese New Year break,/singapore/education/wuhan-virus-preschools-step-up-hygiene-measures-after-chinese-new-year-break,28-01-2020 13:08:00,The Straits Times
1235,Wuhan virus: Filming for Donnie Yen's latest movie suspended; Chinese filming locations announce closures,/lifestyle/entertainment/wuhan-virus-filming-for-donnie-yens-latest-movie-suspended-chinese-filming,28-01-2020 13:00:00,The Straits Times
1236,askST: Should we avoid places where a person suspected of having the coronavirus has been to?,/singapore/health/askst-should-we-avoid-places-where-a-person-suspected-of-having-the-wuhan-virus-has,28-01-2020 12:43:00,The Straits Times
1237,Japan warns about risks to economy from Wuhan virus outbreak,/business/economy/japan-warns-about-risks-to-economy-from-wuhan-virus-outbreak,28-01-2020 12:31:00,The Straits Times
1238,Wuhan virus: Japan to send charter flight to Wuhan to bring citizens home as virus spreads,/asia/east-asia/wuhan-virus-japan-to-send-charter-flight-to-wuhan-to-bring-citizens-home-as-virus,28-01-2020 12:27:00,The Straits Times
1239,"Wuhan virus: South Korea 'all out' to contain coronavirus outbreak, vows to stabilise market",/asia/east-asia/wuhan-virus-south-korea-all-out-to-contain-coronavirus-outbreak-vows-to-stabilise,28-01-2020 12:18:00,The Straits Times
1240,"Wuhan virus: One week sufficient for recovery from mild coronavirus symptoms, says expert",/asia/east-asia/wuhan-virus-one-week-sufficient-for-recovery-from-mild-coronavirus-symptoms-expert,28-01-2020 11:50:00,The Straits Times
1241,Wuhan virus: Philippines stops issuing visas on arrival to Chinese nationals,/asia/se-asia/wuhan-virus-philippines-stops-issuing-visas-on-arrival-to-chinese-nationals,28-01-2020 11:30:00,The Straits Times
1242,Wuhan virus has revived global economic fears,/business/economy/wuhan-virus-has-revived-global-economic-fears,28-01-2020 11:23:00,The Straits Times
1243,"Wuhan virus: Facebook, Nissan evacuating, Starbucks stores shut",/asia/east-asia/wuhan-virus-facebook-nissan-evacuating-starbucks-stores-shut,28-01-2020 11:09:00,The Straits Times
1244,"Wuhan virus: Death toll in China jumps to 106, with nearly 1,300 new cases",/asia/east-asia/wuhan-virus-death-toll-jumps-to-106-nearly-1300-new-cases-says-chinese-government,28-01-2020 09:14:00,The Straits Times
1245,Singapore Reit closes malls in China amid Wuhan virus spread,/business/companies-markets/singapore-reit-closes-china-malls-amid-wuhan-virus-spread,28-01-2020 08:33:00,The Straits Times
1246,"Wuhan virus infects Asia stocks with exposure to China, Singapore index closes down 1.8%",/business/companies-markets/asia-stocks-plunge-on-wuhan-virus-fears,28-01-2020 08:25:00,The Straits Times
1247,Wuhan virus: First coronavirus case confirmed in Germany,/world/europe/wuhan-virus-first-coronavirus-case-confirmed-in-germany,28-01-2020 08:20:00,The Straits Times
1248,Wuhan virus: Outbreak strains China's health system,/asia/east-asia/wuhan-virus-outbreak-strains-chinas-health-system,28-01-2020 07:08:00,The Straits Times
1249,Wuhan virus: Sri Lanka confirms first case,/asia/south-asia/wuhan-virus-sri-lanka-confirms-first-case,28-01-2020 07:03:00,The Straits Times
1250,Wall Street tumbles as China virus fuels economic worry,/business/companies-markets/wall-street-slammed-on-china-virus-fears,28-01-2020 05:19:00,The Straits Times
1251,Sports World: Singapore karters win podium spots in Italy,/sport/sports-world-singapore-karters-win-podium-spots-in-italy,28-01-2020 05:00:00,The Straits Times
1252,"Virus threatens China's growth, Asian economies",/business/companies-markets/virus-threatens-chinas-growth-asian-economies,28-01-2020 05:00:00,The Straits Times
1253,Forum: Extra care needed at hawker centres to prevent spread of virus,/forum/extra-care-needed-at-hawker-centres-to-prevent-spread-of-virus,28-01-2020 05:00:00,The Straits Times
1254,Forum: Unhygienic behaviour still common here,/forum/unhygienic-behaviour-still-common-here,28-01-2020 05:00:00,The Straits Times
1255,Xi Jinping and the political challenges of China's viral outbreak,/opinion/xi-and-the-political-challenges-of-chinas-viral-outbreak,28-01-2020 05:00:00,The Straits Times
1256,Malaysia bars travellers from Hubei province,/asia/se-asia/malaysia-bars-travellers-from-hubei-province,28-01-2020 05:00:00,The Straits Times
1257,Wuhan virus: Philippines sends back 634 tourists from Wuhan,/asia/se-asia/philippines-sends-back-634-tourists-from-wuhan,28-01-2020 05:00:00,The Straits Times
1258,Nations scramble to evacuate their citizens from Wuhan,/asia/nations-scramble-to-evacuate-their-citizens-from-wuhan,28-01-2020 05:00:00,The Straits Times
1259,Wuhan virus: Firms in China tell staff to work from home,/asia/east-asia/firms-tell-staff-to-work-from-home,28-01-2020 05:00:00,The Straits Times
1260,Protest over quarantine zone as HK bars Hubei residents,/asia/east-asia/protest-over-quarantine-zone-as-hk-bars-hubei-residents,28-01-2020 05:00:00,The Straits Times
1261,Wuhan virus: Chinese Premier visits ground zero of virus outbreak,/asia/east-asia/chinese-premier-visits-ground-zero-of-virus-outbreak,28-01-2020 05:00:00,The Straits Times
1262,Wuhan virus: Quarantined cabbies will have rental fees waived,/singapore/quarantined-cabbies-will-have-rental-fees-waived,28-01-2020 05:00:00,The Straits Times
1263,Wuhan virus: Singapore residents and Scoot staff back from Hangzhou,/singapore/health/spore-residents-and-scoot-staff-back-from-hangzhou,28-01-2020 05:00:00,The Straits Times
1264,Temperature screening to cover all flights,/singapore/health/temperature-screening-to-cover-all-flights,28-01-2020 05:00:00,The Straits Times
1265,Measures in place in S'pore to mitigate economic impact,/singapore/measures-in-place-in-spore-to-mitigate-economic-impact,28-01-2020 05:00:00,The Straits Times
1266,"Wuhan virus: Swift action on any falsehoods on virus to prevent panic, says Iswaran",/singapore/health/swift-action-on-any-falsehoods-on-virus-to-prevent-panic-iswaran,28-01-2020 05:00:00,The Straits Times
1267,Wuhan virus outbreak response a test of 4G team: Observers,/politics/outbreak-response-a-test-of-4g-team-observers,28-01-2020 05:00:00,The Straits Times
1268,Wuhan virus: 'Leave of absence' step to affect 800 students in Singapore,/singapore/health/leave-of-absence-step-to-affect-800-students,28-01-2020 05:00:00,The Straits Times
1269,China pledges $11.8b to fight Wuhan virus outbreak,/asia/east-asia/china-pledges-118b-to-fight-virus-outbreak,28-01-2020 05:00:00,The Straits Times
1270,Singapore ramps up measures to counter Wuhan virus,/singapore/health/spore-ramps-up-measures-to-counter-wuhan-virus,28-01-2020 05:00:00,The Straits Times
1271,On social media,/lifestyle/entertainment/on-social-media-269,28-01-2020 05:00:00,The Straits Times
1272,"Andy Lau cancels HK concerts, Leon Lai postpones Macau shows",/lifestyle/entertainment/wuhan-coronavirus-andy-lau-cancels-hk-concerts-leon-lai-postpones-macau,28-01-2020 05:00:00,The Straits Times
1273,"Wuhan virus: US State Department warns against visiting China, mulls expanded traveller screening",/world/united-states/wuhan-virus-us-state-department-warns-against-visiting-china-mulls-expanded,28-01-2020 04:29:00,The Straits Times
1274,Wuhan virus: Britain asks those who have travelled from Wuhan to self-isolate,/world/europe/wuhan-virus-britain-asks-those-who-have-travelled-from-wuhan-to-self-isolate,28-01-2020 01:38:00,The Straits Times
1275,Wuhan virus: Singapore confirms 5th case; patient from Wuhan stayed at her family's home in Ceylon Road,/singapore/wuhan-virus-singapore-confirms-5th-case-patient-from-wuhan-stayed-at-her-familys-home-in,28-01-2020 00:02:00,The Straits Times
1276,"In virus-hit 'ghost town' Wuhan, stranded Thai student waits for help",/asia/se-asia/in-virus-hit-ghost-town-stranded-thai-student-waits-for-help,27-01-2020 23:11:00,The Straits Times
1277,Forum: Unhygienic behaviour still common here,/forum/forum-unhygienic-behaviour-still-common-here,27-01-2020 23:05:00,The Straits Times
1278,Forum: Extra care needed at hawker centres to prevent spread of virus,/forum/forum-extra-care-needed-at-hawker-centres-to-prevent-spread-of-virus,27-01-2020 22:55:00,The Straits Times
1279,Forum: Public buses and trains need to be thoroughly disinfected,/forum/forum-public-buses-and-trains-need-to-be-thoroughly-disinfected,27-01-2020 22:50:00,The Straits Times
1280,Confusion as WHO corrects China virus global risk level,/world/europe/who-says-global-risk-of-china-virus-is-high,27-01-2020 22:42:00,The Straits Times
1281,Confusion as WHO corrects China virus global risk level,/world/europe/who-says-global-risk-of-china-virus-is-high,27-01-2020 22:42:00,The Straits Times
1282,Wuhan virus: Countries scramble to evacuate their citizens from Wuhan,/asia/east-asia/wuhan-virus-countries-scramble-to-evacuate-their-citizens-from-wuhan,27-01-2020 22:07:00,The Straits Times
1283,Wuhan virus: Philippines sends back last of Boracay-bound Chinese tourists from Wuhan,/asia/se-asia/philippines-sends-back-last-of-boracay-bound-chinese-tourists-from-wuhan,27-01-2020 21:59:00,The Straits Times
1284,Wuhan virus: All inbound air travellers will undergo temperature screening; visual inspections to be carried out,/singapore/health/wuhan-virus-all-inbound-air-travellers-will-undergo-temperature-screening-visual,27-01-2020 21:51:00,The Straits Times
1285,"Wuhan virus outbreak will be a test of 4G leaders' teamwork, say political observers",/politics/wuhan-virus-outbreak-will-be-a-test-of-4g-leaders-teamwork-say-political-observers,27-01-2020 21:45:00,The Straits Times
1286,"Wuhan virus: 'Draconian' travel curbs needed to halt spread, say scientists",/asia/east-asia/wuhan-virus-draconian-travel-curbs-needed-to-halt-spread-say-scientists,27-01-2020 21:40:00,The Straits Times
1287,Wuhan virus task force: Singapore's high-powered members,/singapore/wuhan-virus-task-force-singapores-high-powered-members,27-01-2020 21:15:00,The Straits Times
1288,Wuhan virus: Cambodia confirms first case,/asia/se-asia/wuhan-virus-cambodia-confirms-first-case,27-01-2020 21:00:00,The Straits Times
1289,Wuhan virus: Hong Kong model Annabella Woo goes to Chinese village to avoid outbreak,/lifestyle/entertainment/wuhan-virus-hong-kong-model-annabella-woo-goes-to-chinese-village-to-avoid,27-01-2020 18:47:00,The Straits Times
1290,Wuhan virus: Taxi firms will waive rental fees for cabs if drivers are quarantined,/singapore/health/taxi-firms-will-waive-rental-fees-for-cabs-if-drivers-are-quarantined-for-wuhan,27-01-2020 18:13:00,The Straits Times
1291,"Wuhan virus: Outbreak expected to impact Singapore economy but support measures ready, says Chan Chun Sing",/singapore/wuhan-virus-outbreak-expected-to-impact-singapore-economy-but-support-measures-ready-says,27-01-2020 18:00:00,The Straits Times
1292,German expert for coronavirus brings virus inhibitors to China,/asia/east-asia/german-expert-for-coronavirus-brings-virus-inhibitors-to-china,27-01-2020 17:11:00,The Straits Times
1293,"Wuhan virus: Malaysia 'temporarily' bars China travellers from Wuhan city, Hubei province",/asia/se-asia/wuhan-virus-malaysia-temporarily-bars-china-travellers-from-wuhan-city-hubei-province,27-01-2020 17:02:00,The Straits Times
1294,"Wuhan virus: Pofma will be used to take action against the spread of falsehoods, says Iswaran",/singapore/wuhan-virus-pofma-will-be-used-to-take-action-against-the-spread-of-falsehoods-says,27-01-2020 16:35:00,The Straits Times
1295,Wuhan virus: Outbreak threatens China's growth and Asian economies,/business/wuhan-virus-outbreak-threatens-chinas-growth-and-asian-economies,27-01-2020 16:34:00,The Straits Times
1296,Wuhan virus: South Korea reports fourth coronavirus case,/asia/east-asia/wuhan-virus-south-korea-reports-fourth-coronavirus-case,27-01-2020 16:28:00,The Straits Times
1297,Wuhan virus: Asia tourism industry sees shockwaves from China's travel restrictions,/asia/east-asia/wuhan-virus-asia-tourism-industry-sees-shockwaves-from-chinas-travel-restrictions,27-01-2020 16:10:00,The Straits Times
1298,Wuhan virus: Companies in Shanghai cannot resume work before Feb 9 due to virus fight,/asia/east-asia/wuhan-virus-companies-in-shanghai-cannot-resume-work-before-feb-9-due-to-virus-fight,27-01-2020 16:01:00,The Straits Times
1299,Wuhan virus: Experts warn against complacency in Indonesia,/asia/se-asia/wuhan-virus-experts-warn-against-complacency-in-indonesia,27-01-2020 15:32:00,The Straits Times
1300,Key measures taken by Singapore Government to fight spread of Wuhan virus,/singapore/key-measures-taken-by-singapore-government-to-fight-spread-of-wuhan-virus,27-01-2020 15:32:00,The Straits Times
